Year,County,Gender,Race,Offense_category,Arrest_rate,Total_Arrests,Population,Poverty_Rate,Age
2018,Alpine,Female,White,Misdemeanor,2583.0,7.0,271,0.27,Adult
2018,Amador,Female,White,Misdemeanor,1873.4,166.0,8861,0.12,Adult
2018,Butte,Female,White,Misdemeanor,3887.6,2144.0,55149,0.22,Adult
2018,Calaveras,Female,White,Misdemeanor,1747.2,205.0,11733,0.15,Adult
2018,Colusa,Female,White,Misdemeanor,3478.9,90.0,2587,0.11,Adult
2018,Contra Costa,Female,White,Misdemeanor,985.5,1748.0,177377,0.07,Adult
2018,Del Norte,Female,White,Misdemeanor,7154.7,388.0,5423,0.22,Adult
2018,El Dorado,Female,White,Misdemeanor,1689.9,819.0,48464,0.1,Adult
2018,Fresno,Female,White,Misdemeanor,2043.3,2065.0,101062,0.14,Adult
2018,Glenn,Female,White,Misdemeanor,4675.8,225.0,4812,0.24,Adult
2018,Humboldt,Female,White,Misdemeanor,3662.5,1258.0,34348,0.22,Adult
2018,Imperial,Female,White,Misdemeanor,2662.5,170.0,6385,0.15,Adult
2018,Inyo,Female,White,Misdemeanor,2119.2,80.0,3775,0.1,Adult
2018,Kern,Female,White,Misdemeanor,2752.3,2891.0,105039,0.17,Adult
2018,Kings,Female,White,Misdemeanor,3615.1,514.0,14218,0.16,Adult
2018,Lake,Female,White,Misdemeanor,4830.2,721.0,14927,0.22,Adult
2018,Lassen,Female,White,Misdemeanor,2386.1,132.0,5532,0.13,Adult
2018,Los Angeles,Female,White,Misdemeanor,1137.1,10233.0,899897,0.11,Adult
2018,Madera,Female,White,Misdemeanor,1818.4,345.0,18973,0.12,Adult
2018,Marin,Female,White,Misdemeanor,1247.1,751.0,60220,0.06,Adult
2018,Mariposa,Female,White,Misdemeanor,2057.5,98.0,4763,0.18,Adult
2018,Mendocino,Female,White,Misdemeanor,3263.7,625.0,19150,0.19,Adult
2018,Merced,Female,White,Misdemeanor,2391.8,641.0,26800,0.2,Adult
2018,Modoc,Female,White,Misdemeanor,2847.0,64.0,2248,0.15,Adult
2018,Mono,Female,White,Misdemeanor,1592.5,49.0,3077,0.14,Adult
2018,Monterey,Female,White,Misdemeanor,1920.0,816.0,42500,0.09,Adult
2018,Napa,Female,White,Misdemeanor,1983.4,497.0,25058,0.07,Adult
2018,Nevada,Female,White,Misdemeanor,1896.2,516.0,27213,0.14,Adult
2018,Orange,Female,White,Misdemeanor,1806.1,8035.0,444882,0.08,Adult
2018,Placer,Female,White,Misdemeanor,1535.4,1482.0,96524,0.08,Adult
2018,Plumas,Female,White,Misdemeanor,3320.7,158.0,4758,0.18,Adult
2018,Riverside,Female,White,Misdemeanor,1176.6,3382.0,287450,0.11,Adult
2018,Sacramento,Female,White,Misdemeanor,1213.6,3003.0,247436,0.14,Adult
2018,San Benito,Female,White,Misdemeanor,1291.3,102.0,7899,0.08,Adult
2018,San Bernardino,Female,White,Misdemeanor,1754.6,3952.0,225236,0.14,Adult
2018,San Diego,Female,White,Misdemeanor,1789.9,8865.0,495275,0.11,Adult
2018,San Francisco,Female,White,Misdemeanor,523.1,717.0,137058,0.08,Adult
2018,San Joaquin,Female,White,Misdemeanor,1862.5,1586.0,85153,0.13,Adult
2018,San Luis Obispo,Female,White,Misdemeanor,2833.5,1802.0,63596,0.17,Adult
2018,San Mateo,Female,White,Misdemeanor,1185.3,1209.0,102000,0.05,Adult
2018,Santa Barbara,Female,White,Misdemeanor,2492.9,1700.0,68193,0.14,Adult
2018,Santa Clara,Female,White,Misdemeanor,926.9,1961.0,211572,0.07,Adult
2018,Santa Cruz,Female,White,Misdemeanor,2613.1,1410.0,53959,0.15,Adult
2018,Shasta,Female,White,Misdemeanor,4654.1,2201.0,47292,0.18,Adult
2018,Sierra,Female,White,Misdemeanor,1908.0,17.0,891,0.17,Adult
2018,Siskiyou,Female,White,Misdemeanor,3757.3,408.0,10859,0.21,Adult
2018,Solano,Female,White,Misdemeanor,2329.9,1333.0,57213,0.09,Adult
2018,Sonoma,Female,White,Misdemeanor,2289.1,2533.0,110654,0.11,Adult
2018,Stanislaus,Female,White,Misdemeanor,2681.7,2198.0,81963,0.14,Adult
2018,Sutter,Female,White,Misdemeanor,4351.3,700.0,16087,0.12,Adult
2018,Tehama,Female,White,Misdemeanor,3273.4,470.0,14358,0.19,Adult
2018,Trinity,Female,White,Misdemeanor,1786.8,61.0,3414,0.2,Adult
2018,Tulare,Female,White,Misdemeanor,3097.9,1431.0,46193,0.15,Adult
2018,Tuolumne,Female,White,Misdemeanor,4198.7,562.0,13385,0.17,Adult
2018,Ventura,Female,White,Misdemeanor,2503.6,3315.0,132409,0.07,Adult
2018,Yolo,Female,White,Misdemeanor,1872.8,703.0,37538,0.2,Adult
2018,Yuba,Female,White,Misdemeanor,2838.8,406.0,14302,0.2,Adult
2019,Alameda,Female,Asianother,Misdemeanor,322.0,612.0,190088,0.09,Adult
2019,Alpine,Female,Asianother,Misdemeanor,1098.9,1.0,91,1.0,Adult
2019,Amador,Female,Asianother,Misdemeanor,1494.8,10.0,669,0.07,Adult
2019,Butte,Female,Asianother,Misdemeanor,1423.6,99.0,6954,0.31,Adult
2019,Calaveras,Female,Asianother,Misdemeanor,1499.4,13.0,867,0.14,Adult
2019,Colusa,Female,Asianother,Misdemeanor,2359.9,8.0,339,0.0,Adult
2019,Contra Costa,Female,Asianother,Misdemeanor,327.4,266.0,81253,0.07,Adult
2019,Del Norte,Female,Asianother,Misdemeanor,4449.8,55.0,1236,0.42,Adult
2019,El Dorado,Female,Asianother,Misdemeanor,832.2,42.0,5047,0.06,Adult
2019,Fresno,Female,Asianother,Misdemeanor,664.8,267.0,40165,0.22,Adult
2019,Glenn,Female,Asianother,Misdemeanor,5351.2,32.0,598,0.1,Adult
2019,Humboldt,Female,Asianother,Misdemeanor,3502.7,193.0,5510,0.31,Adult
2019,Imperial,Female,Asianother,Misdemeanor,1432.8,24.0,1675,0.09,Adult
2019,Inyo,Female,Asianother,Misdemeanor,4298.6,38.0,884,0.1,Adult
2019,Kern,Female,Asianother,Misdemeanor,1911.2,391.0,20458,0.12,Adult
2019,Kings,Female,Asianother,Misdemeanor,3834.1,122.0,3182,0.1,Adult
2019,Lake,Female,Asianother,Misdemeanor,4654.2,72.0,1547,0.52,Adult
2019,Lassen,Female,Asianother,Misdemeanor,1143.8,7.0,612,0.0,Adult
2019,Los Angeles,Female,Asianother,Misdemeanor,363.3,2128.0,585738,0.12,Adult
2019,Madera,Female,Asianother,Misdemeanor,1226.0,30.0,2447,0.06,Adult
2019,Marin,Female,Asianother,Misdemeanor,738.0,65.0,8807,0.09,Adult
2019,Mariposa,Female,Asianother,Misdemeanor,2650.6,11.0,415,0.0,Adult
2019,Mendocino,Female,Asianother,Misdemeanor,3323.6,91.0,2738,0.09,Adult
2019,Merced,Female,Asianother,Misdemeanor,584.2,52.0,8901,0.2,Adult
2019,Modoc,Female,Asianother,Misdemeanor,4245.3,9.0,212,1.0,Adult
2019,Mono,Female,Asianother,Misdemeanor,2000.0,5.0,250,0.01,Adult
2019,Monterey,Female,Asianother,Misdemeanor,673.5,87.0,12918,0.12,Adult
2019,Napa,Female,Asianother,Misdemeanor,796.2,40.0,5024,0.07,Adult
2019,Nevada,Female,Asianother,Misdemeanor,829.9,14.0,1687,0.05,Adult
2019,Orange,Female,Asianother,Misdemeanor,518.5,1233.0,237783,0.12,Adult
2019,Placer,Female,Asianother,Misdemeanor,603.1,88.0,14591,0.07,Adult
2019,Plumas,Female,Asianother,Misdemeanor,1886.8,8.0,424,0.26,Adult
2019,Riverside,Female,Asianother,Misdemeanor,344.1,262.0,76148,0.12,Adult
2019,Sacramento,Female,Asianother,Misdemeanor,387.4,420.0,108426,0.16,Adult
2019,San Benito,Female,Asianother,Misdemeanor,350.9,4.0,1140,0.03,Adult
2019,San Bernardino,Female,Asianother,Misdemeanor,582.8,394.0,67610,0.11,Adult
2019,San Diego,Female,Asianother,Misdemeanor,540.6,926.0,171289,0.11,Adult
2019,San Francisco,Female,Asianother,Misdemeanor,232.3,276.0,118824,0.11,Adult
2019,San Joaquin,Female,Asianother,Misdemeanor,414.4,198.0,47782,0.15,Adult
2019,San Luis Obispo,Female,Asianother,Misdemeanor,1321.5,79.0,5978,0.15,Adult
2019,San Mateo,Female,Asianother,Misdemeanor,502.7,426.0,84746,0.05,Adult
2019,Santa Barbara,Female,Asianother,Misdemeanor,1035.8,130.0,12551,0.2,Adult
2019,Santa Clara,Female,Asianother,Misdemeanor,252.2,619.0,245440,0.07,Adult
2019,Santa Cruz,Female,Asianother,Misdemeanor,1251.5,97.0,7751,0.21,Adult
2019,Shasta,Female,Asianother,Misdemeanor,3409.1,180.0,5280,0.21,Adult
2019,Sierra,Female,Asianother,Misdemeanor,17647.1,6.0,34,,Adult
2019,Siskiyou,Female,Asianother,Misdemeanor,4775.7,66.0,1382,0.21,Adult
2019,Solano,Female,Asianother,Misdemeanor,672.0,211.0,31401,0.06,Adult
2019,Sonoma,Female,Asianother,Misdemeanor,1095.8,153.0,13963,0.09,Adult
2019,Stanislaus,Female,Asianother,Misdemeanor,676.1,111.0,16417,0.18,Adult
2019,Sutter,Female,Asianother,Misdemeanor,648.4,42.0,6477,0.16,Adult
2019,Tehama,Female,Asianother,Misdemeanor,1837.7,24.0,1306,0.09,Adult
2019,Trinity,Female,Asianother,Misdemeanor,719.4,3.0,417,0.34,Adult
2019,Tulare,Female,Asianother,Misdemeanor,3522.4,295.0,8375,0.2,Adult
2019,Tuolumne,Female,Asianother,Misdemeanor,1960.8,20.0,1020,0.02,Adult
2019,Ventura,Female,Asianother,Misdemeanor,726.1,205.0,28233,0.06,Adult
2019,Yolo,Female,Asianother,Misdemeanor,447.5,69.0,15419,0.41,Adult
2019,Yuba,Female,Asianother,Misdemeanor,762.5,27.0,3541,0.15,Adult
2019,Alameda,Female,Black,Misdemeanor,3178.1,2278.0,71679,0.24,Adult
2019,Alpine,Female,Black,Misdemeanor,,0.0,0,1.0,Adult
2019,Amador,Female,Black,Misdemeanor,11111.1,4.0,36,0.93,Adult
2019,Butte,Female,Black,Misdemeanor,9865.0,95.0,963,0.37,Adult
2019,Calaveras,Female,Black,Misdemeanor,2564.1,2.0,78,0.04,Adult
2019,Colusa,Female,Black,Misdemeanor,9615.4,5.0,52,0.08,Adult
2019,Contra Costa,Female,Black,Misdemeanor,2435.1,938.0,38520,0.19,Adult
2019,Del Norte,Female,Black,Misdemeanor,5555.6,1.0,18,0.81,Adult
2019,El Dorado,Female,Black,Misdemeanor,5570.3,21.0,377,0.38,Adult
2019,Fresno,Female,Black,Misdemeanor,4581.4,724.0,15803,0.38,Adult
2019,Glenn,Female,Black,Misdemeanor,8333.3,4.0,48,1.0,Adult
2019,Humboldt,Female,Black,Misdemeanor,14190.7,64.0,451,0.67,Adult
2019,Imperial,Female,Black,Misdemeanor,4406.8,26.0,590,0.38,Adult
2019,Inyo,Female,Black,Misdemeanor,0.0,0.0,16,0.26,Adult
2019,Kern,Female,Black,Misdemeanor,5073.5,711.0,14014,0.38,Adult
2019,Kings,Female,Black,Misdemeanor,8626.8,147.0,1704,0.23,Adult
2019,Lake,Female,Black,Misdemeanor,12167.3,32.0,263,0.58,Adult
2019,Lassen,Female,Black,Misdemeanor,6493.5,5.0,77,0.11,Adult
2019,Los Angeles,Female,Black,Misdemeanor,2925.2,8824.0,301658,0.23,Adult
2019,Madera,Female,Black,Misdemeanor,2450.0,71.0,2898,0.43,Adult
2019,Marin,Female,Black,Misdemeanor,6304.1,102.0,1618,0.2,Adult
2019,Mariposa,Female,Black,Misdemeanor,6451.6,2.0,31,0.3,Adult
2019,Mendocino,Female,Black,Misdemeanor,19047.6,20.0,105,0.6,Adult
2019,Merced,Female,Black,Misdemeanor,5580.1,164.0,2939,0.24,Adult
2019,Modoc,Female,Black,Misdemeanor,0.0,0.0,4,1.0,Adult
2019,Mono,Female,Black,Misdemeanor,11111.1,1.0,9,0.0,Adult
2019,Monterey,Female,Black,Misdemeanor,5103.1,141.0,2763,0.16,Adult
2019,Napa,Female,Black,Misdemeanor,13358.8,105.0,786,0.15,Adult
2019,Nevada,Female,Black,Misdemeanor,9708.7,10.0,103,0.35,Adult
2019,Orange,Female,Black,Misdemeanor,5388.6,884.0,16405,0.16,Adult
2019,Placer,Female,Black,Misdemeanor,7908.8,118.0,1492,0.18,Adult
2019,Plumas,Female,Black,Misdemeanor,21052.6,8.0,38,0.0,Adult
2019,Riverside,Female,Black,Misdemeanor,1675.3,825.0,49244,0.19,Adult
2019,Sacramento,Female,Black,Misdemeanor,2767.6,1484.0,53620,0.25,Adult
2019,San Benito,Female,Black,Misdemeanor,2890.2,5.0,173,0.16,Adult
2019,San Bernardino,Female,Black,Misdemeanor,2931.2,1861.0,63490,0.25,Adult
2019,San Diego,Female,Black,Misdemeanor,4329.6,2163.0,49959,0.21,Adult
2019,San Francisco,Female,Black,Misdemeanor,4175.1,662.0,15856,0.34,Adult
2019,San Joaquin,Female,Black,Misdemeanor,2836.1,539.0,19005,0.28,Adult
2019,San Luis Obispo,Female,Black,Misdemeanor,5394.2,39.0,723,0.45,Adult
2019,San Mateo,Female,Black,Misdemeanor,5660.1,364.0,6431,0.15,Adult
2019,Santa Barbara,Female,Black,Misdemeanor,5118.4,121.0,2364,0.27,Adult
2019,Santa Clara,Female,Black,Misdemeanor,5310.7,835.0,15723,0.17,Adult
2019,Santa Cruz,Female,Black,Misdemeanor,8168.6,62.0,759,0.19,Adult
2019,Shasta,Female,Black,Misdemeanor,13300.5,54.0,406,0.26,Adult
2019,Sierra,Female,Black,Misdemeanor,0.0,0.0,1,1.0,Adult
2019,Siskiyou,Female,Black,Misdemeanor,9027.8,13.0,144,0.61,Adult
2019,Solano,Female,Black,Misdemeanor,3010.3,637.0,21161,0.2,Adult
2019,Sonoma,Female,Black,Misdemeanor,6593.9,151.0,2290,0.15,Adult
2019,Stanislaus,Female,Black,Misdemeanor,4755.8,221.0,4647,0.26,Adult
2019,Sutter,Female,Black,Misdemeanor,10701.8,61.0,570,0.26,Adult
2019,Tehama,Female,Black,Misdemeanor,9638.6,8.0,83,0.86,Adult
2019,Trinity,Female,Black,Misdemeanor,,0.0,0,0.0,Adult
2019,Tulare,Female,Black,Misdemeanor,8857.1,155.0,1750,0.32,Adult
2019,Tuolumne,Female,Black,Misdemeanor,5263.2,3.0,57,0.0,Adult
2019,Ventura,Female,Black,Misdemeanor,6216.8,269.0,4327,0.13,Adult
2019,Yolo,Female,Black,Misdemeanor,7845.3,142.0,1810,0.46,Adult
2019,Yuba,Female,Black,Misdemeanor,5820.9,39.0,670,0.24,Adult
2019,Alameda,Female,Hispanic,Misdemeanor,1119.1,1436.0,128313,0.16,Adult
2019,Alpine,Female,Hispanic,Misdemeanor,0.0,0.0,23,0.33,Adult
2019,Amador,Female,Hispanic,Misdemeanor,1875.5,22.0,1173,0.09,Adult
2019,Butte,Female,Hispanic,Misdemeanor,2010.4,213.0,10595,0.29,Adult
2019,Calaveras,Female,Hispanic,Misdemeanor,1506.2,23.0,1527,0.12,Adult
2019,Colusa,Female,Hispanic,Misdemeanor,1406.2,53.0,3769,0.14,Adult
2019,Contra Costa,Female,Hispanic,Misdemeanor,631.9,599.0,94799,0.16,Adult
2019,Del Norte,Female,Hispanic,Misdemeanor,1544.4,16.0,1036,0.29,Adult
2019,El Dorado,Female,Hispanic,Misdemeanor,791.2,64.0,8089,0.2,Adult
2019,Fresno,Female,Hispanic,Misdemeanor,1672.9,2767.0,165401,0.31,Adult
2019,Glenn,Female,Hispanic,Misdemeanor,1589.6,56.0,3523,0.19,Adult
2019,Humboldt,Female,Hispanic,Misdemeanor,2052.7,95.0,4628,0.27,Adult
2019,Imperial,Female,Hispanic,Misdemeanor,1324.8,643.0,48537,0.25,Adult
2019,Inyo,Female,Hispanic,Misdemeanor,2124.0,25.0,1177,0.11,Adult
2019,Kern,Female,Hispanic,Misdemeanor,1539.8,2178.0,141445,0.28,Adult
2019,Kings,Female,Hispanic,Misdemeanor,3846.7,824.0,21421,0.26,Adult
2019,Lake,Female,Hispanic,Misdemeanor,1519.7,56.0,3685,0.36,Adult
2019,Lassen,Female,Hispanic,Misdemeanor,692.5,5.0,722,0.31,Adult
2019,Los Angeles,Female,Hispanic,Misdemeanor,1061.5,18103.0,1705469,0.2,Adult
2019,Madera,Female,Hispanic,Misdemeanor,1610.6,455.0,28250,0.27,Adult
2019,Marin,Female,Hispanic,Misdemeanor,1366.8,183.0,13389,0.22,Adult
2019,Mariposa,Female,Hispanic,Misdemeanor,2170.0,12.0,553,0.28,Adult
2019,Mendocino,Female,Hispanic,Misdemeanor,1470.8,94.0,6391,0.31,Adult
2019,Merced,Female,Hispanic,Misdemeanor,1644.0,810.0,49269,0.26,Adult
2019,Modoc,Female,Hispanic,Misdemeanor,1070.7,5.0,467,0.38,Adult
2019,Mono,Female,Hispanic,Misdemeanor,831.3,10.0,1203,0.09,Adult
2019,Monterey,Female,Hispanic,Misdemeanor,1175.7,920.0,78248,0.18,Adult
2019,Napa,Female,Hispanic,Misdemeanor,1163.8,180.0,15466,0.1,Adult
2019,Nevada,Female,Hispanic,Misdemeanor,985.1,29.0,2944,0.21,Adult
2019,Orange,Female,Hispanic,Misdemeanor,1341.3,4964.0,370082,0.18,Adult
2019,Placer,Female,Hispanic,Misdemeanor,983.2,167.0,16985,0.12,Adult
2019,Plumas,Female,Hispanic,Misdemeanor,1165.0,6.0,515,0.19,Adult
2019,Riverside,Female,Hispanic,Misdemeanor,767.4,2852.0,371657,0.2,Adult
2019,Sacramento,Female,Hispanic,Misdemeanor,794.1,905.0,113959,0.2,Adult
2019,San Benito,Female,Hispanic,Misdemeanor,1281.4,151.0,11784,0.12,Adult
2019,San Bernardino,Female,Hispanic,Misdemeanor,1277.4,4624.0,361987,0.21,Adult
2019,San Diego,Female,Hispanic,Misdemeanor,1085.1,3982.0,366979,0.19,Adult
2019,San Francisco,Female,Hispanic,Misdemeanor,145.0,65.0,44824,0.15,Adult
2019,San Joaquin,Female,Hispanic,Misdemeanor,944.8,910.0,96317,0.21,Adult
2019,San Luis Obispo,Female,Hispanic,Misdemeanor,1590.4,306.0,19240,0.18,Adult
2019,San Mateo,Female,Hispanic,Misdemeanor,1147.3,773.0,67376,0.13,Adult
2019,Santa Barbara,Female,Hispanic,Misdemeanor,1572.8,1010.0,64216,0.19,Adult
2019,Santa Clara,Female,Hispanic,Misdemeanor,1215.6,2092.0,172090,0.14,Adult
2019,Santa Cruz,Female,Hispanic,Misdemeanor,1541.7,457.0,29642,0.21,Adult
2019,Shasta,Female,Hispanic,Misdemeanor,947.7,50.0,5276,0.32,Adult
2019,Sierra,Female,Hispanic,Misdemeanor,2564.1,2.0,78,0.02,Adult
2019,Siskiyou,Female,Hispanic,Misdemeanor,1755.5,27.0,1538,0.38,Adult
2019,Solano,Female,Hispanic,Misdemeanor,1048.3,374.0,35677,0.14,Adult
2019,Sonoma,Female,Hispanic,Misdemeanor,1233.7,509.0,41258,0.17,Adult
2019,Stanislaus,Female,Hispanic,Misdemeanor,1342.3,1044.0,77778,0.22,Adult
2019,Sutter,Female,Hispanic,Misdemeanor,1834.1,178.0,9705,0.26,Adult
2019,Tehama,Female,Hispanic,Misdemeanor,1217.7,58.0,4763,0.25,Adult
2019,Trinity,Female,Hispanic,Misdemeanor,560.2,2.0,357,0.1,Adult
2019,Tulare,Female,Hispanic,Misdemeanor,2161.7,1966.0,90946,0.33,Adult
2019,Tuolumne,Female,Hispanic,Misdemeanor,2825.2,43.0,1522,0.2,Adult
2019,Ventura,Female,Hispanic,Misdemeanor,2512.3,2918.0,116148,0.15,Adult
2019,Yolo,Female,Hispanic,Misdemeanor,1312.3,298.0,22708,0.2,Adult
2019,Yuba,Female,Hispanic,Misdemeanor,1107.0,69.0,6233,0.18,Adult
2019,Alameda,Female,White,Misdemeanor,1083.2,2083.0,192309,0.08,Adult
2019,Alpine,Female,White,Misdemeanor,3543.3,9.0,254,0.27,Adult
2019,Amador,Female,White,Misdemeanor,2342.9,204.0,8707,0.12,Adult
2019,Butte,Female,White,Misdemeanor,3689.6,1904.0,51605,0.22,Adult
2019,Calaveras,Female,White,Misdemeanor,1293.9,149.0,11516,0.15,Adult
2019,Colusa,Female,White,Misdemeanor,4351.2,111.0,2551,0.11,Adult
2019,Contra Costa,Female,White,Misdemeanor,878.8,1543.0,175585,0.07,Adult
2019,Del Norte,Female,White,Misdemeanor,4699.2,257.0,5469,0.22,Adult
2019,El Dorado,Female,White,Misdemeanor,1521.4,733.0,48180,0.1,Adult
2019,Fresno,Female,White,Misdemeanor,1723.3,1727.0,100212,0.14,Adult
2019,Glenn,Female,White,Misdemeanor,4217.2,205.0,4861,0.24,Adult
2019,Humboldt,Female,White,Misdemeanor,3633.7,1222.0,33630,0.22,Adult
2019,Imperial,Female,White,Misdemeanor,2018.4,127.0,6292,0.15,Adult
2019,Inyo,Female,White,Misdemeanor,2001.1,74.0,3698,0.1,Adult
2019,Kern,Female,White,Misdemeanor,2735.0,2862.0,104645,0.17,Adult
2019,Kings,Female,White,Misdemeanor,3425.4,481.0,14042,0.16,Adult
