Year,County,Gender,Race,Population_age_10-17,Poverty_rate_age_12-17
2021,San Joaquin,Female,White,8498,0.1091822094691535
2021,San Joaquin,Male,Asian/other,9008,0.1611718247772982
2021,San Joaquin,Male,Black,3126,0.2576832151300236
2021,San Joaquin,Male,Latinx,25218,0.1731284085275161
2021,San Joaquin,Male,White,8913,0.1085160922814013
2021,San Luis Ob,Female,Asian/other,881,0.058663028649386
2021,San Luis Ob,Female,Black,72,0.0
2021,San Luis Ob,Female,Latinx,4184,0.1472156398104265
2021,San Luis Ob,Female,White,5717,0.0736007051564565
2021,San Luis Ob,Male,Asian/other,900,0.0494186046511627
2021,San Luis Ob,Male,Black,86,0.0
2021,San Luis Ob,Male,Latinx,4290,0.1555499622451548
2021,San Luis Ob,Male,White,5929,0.0537612428454619
2021,San Mateo,Female,Asian/other,10846,0.3037435081504608
2021,San Mateo,Female,Black,539,0.0754716981132075
2021,San Mateo,Female,Latinx,11254,0.1434230455551672
2021,San Mateo,Female,White,10904,0.0468044666191494
2021,San Mateo,Male,Asian/other,11526,0.052094566569888
2021,San Mateo,Male,Black,563,0.1990407673860911
2021,San Mateo,Male,Latinx,11578,0.1013320647002854
2021,San Mateo,Male,White,11145,0.0268373753539332
2021,Santa Barba,Female,Asian/other,1646,0.1075714285714285
2021,Santa Barba,Female,Black,232,0.1213389121338912
2021,Santa Barba,Female,Latinx,13943,0.1909224549797868
2021,Santa Barba,Female,White,5875,0.0760841998478316
2021,Santa Barba,Male,Asian/other,1596,0.0555555555555555
2021,Santa Barba,Male,Black,275,0.1130434782608695
2021,Santa Barba,Male,Latinx,14403,0.1785077428437353
2021,Santa Barba,Male,White,6074,0.0346036941781622
2021,Santa Clara,Female,Asian/other,36815,0.3244599238983675
2021,Santa Clara,Female,Black,1880,0.1357575757575757
2021,Santa Clara,Female,Latinx,31904,0.1219910728519049
2021,Santa Clara,Female,White,19558,0.0338289962825278
2021,Santa Clara,Male,Asian/other,39161,0.0524525449353267
2021,Santa Clara,Male,Black,1952,0.1089828269484808
2021,Santa Clara,Male,Latinx,33564,0.1217576823745181
2021,Santa Clara,Male,White,20408,0.0280138495435945
2021,Santa Cruz,Female,Asian/other,1086,0.093621782916822
2021,Santa Cruz,Female,Black,91,0.057471264367816
2021,Santa Cruz,Female,Latinx,6122,0.2004909983633387
2021,Santa Cruz,Female,White,4459,0.0633121371302184
2021,Santa Cruz,Male,Asian/other,1078,0.0814332247557003
2021,Santa Cruz,Male,Black,86,0.0
2021,Santa Cruz,Male,Latinx,6332,0.1528906955736224
2021,Santa Cruz,Male,White,4755,0.0715456034953577
2021,Shasta,Female,Asian/other,1025,0.1693171188026192
2021,Shasta,Female,Black,109,1.0
2021,Shasta,Female,Latinx,1404,0.2502453385672227
2021,Shasta,Female,White,5921,0.1136122318963686
2021,Shasta,Male,Asian/other,977,0.2709551656920078
2021,Shasta,Male,Black,112,0.7068965517241379
2021,Shasta,Male,Latinx,1558,0.0650779101741521
2021,Shasta,Male,White,6057,0.1321899184271073
2021,Sierra,Female,Asian/other,4,0.0
2021,Sierra,Female,Black,0,0.0
2021,Sierra,Female,Latinx,18,0.0
2021,Sierra,Female,White,76,0.0
2021,Sierra,Male,Asian/other,11,0.0
2021,Sierra,Male,Black,0,0.0
2021,Sierra,Male,Latinx,9,0.0
2021,Sierra,Male,White,91,0.3013698630136986
2021,Siskiyou,Female,Asian/other,275,0.1494565217391304
2021,Siskiyou,Female,Black,20,1.0
2021,Siskiyou,Female,Latinx,419,0.1688888888888889
2021,Siskiyou,Female,White,1158,0.1148491879350348
2021,Siskiyou,Male,Asian/other,278,0.6923076923076923
2021,Siskiyou,Male,Black,20,0.0519480519480519
2021,Siskiyou,Male,Latinx,425,0.1355555555555555
2021,Siskiyou,Male,White,1272,0.2304932735426009
2021,Solano,Female,Asian/other,4668,0.3005041411595247
2021,Solano,Female,Black,2621,0.2681442850934376
2021,Solano,Female,Latinx,8505,0.1295752895752895
2021,Solano,Female,White,5581,0.0723350253807106
2021,Solano,Male,Asian/other,5195,0.0375988036744285
2021,Solano,Male,Black,2628,0.2755656108597285
2021,Solano,Male,Latinx,9025,0.1103565365025466
2021,Solano,Male,White,5937,0.0877712031558185
2021,Sonoma,Female,Asian/other,1978,0.240787269681742
2021,Sonoma,Female,Black,280,0.0843373493975903
2021,Sonoma,Female,Latinx,10025,0.1804195804195804
2021,Sonoma,Female,White,9550,0.0775566231983527
2021,Sonoma,Male,Asian/other,2020,0.058078141499472
2021,Sonoma,Male,Black,330,0.2658227848101265
2021,Sonoma,Male,Latinx,10304,0.1462258265751715
2021,Sonoma,Male,White,10253,0.0631724137931034
2021,Stanislaus,Female,Asian/other,2683,0.2064238952536825
2021,Stanislaus,Female,Black,774,0.196078431372549
2021,Stanislaus,Female,Latinx,20249,0.2070774940807576
2021,Stanislaus,Female,White,8930,0.135859649122807
2021,Stanislaus,Male,Asian/other,2945,0.1840573219883564
2021,Stanislaus,Male,Black,753,0.1962025316455696
2021,Stanislaus,Male,Latinx,20641,0.1948727475385472
2021,Stanislaus,Male,White,9430,0.1454787234042553
2021,Sutter,Female,Asian/other,1031,0.2753832803008388
2021,Sutter,Female,Black,99,0.0
2021,Sutter,Female,Latinx,2520,0.1925960637300843
2021,Sutter,Female,White,1906,0.0585911784068466
2021,Sutter,Male,Asian/other,1150,0.1106687898089172
2021,Sutter,Male,Black,86,0.1153846153846153
2021,Sutter,Male,Latinx,2663,0.2005494505494505
2021,Sutter,Male,White,1969,0.1569148936170212
2021,Tehama,Female,Asian/other,241,0.2317880794701986
2021,Tehama,Female,Black,21,0.0
2021,Tehama,Female,Latinx,1347,0.3519668737060041
2021,Tehama,Female,White,1832,0.1985645933014354
2021,Tehama,Male,Asian/other,198,0.0894736842105263
2021,Tehama,Male,Black,21,0.0
2021,Tehama,Male,Latinx,1455,0.299249530956848
2021,Tehama,Male,White,1964,0.1996209728363866
2021,Trinity,Female,Asian/other,68,0.0638297872340425
2021,Trinity,Female,Black,1,0.0
2021,Trinity,Female,Latinx,70,0.0
2021,Trinity,Female,White,440,0.1027397260273972
2021,Trinity,Male,Asian/other,61,0.4074074074074074
2021,Trinity,Male,Black,1,0.0140845070422535
2021,Trinity,Male,Latinx,95,0.0
2021,Trinity,Male,White,461,0.375609756097561
2021,Tulare,Female,Asian/other,1552,0.2246873739411052
2021,Tulare,Female,Black,292,0.5303030303030303
2021,Tulare,Female,Latinx,25233,0.2692287105925172
2021,Tulare,Female,White,5622,0.0974889217134416
2021,Tulare,Male,Asian/other,1591,0.1497747747747747
2021,Tulare,Male,Black,315,0.5317286652078774
2021,Tulare,Male,Latinx,26540,0.287910284463895
2021,Tulare,Male,White,5850,0.1028240405503258
2021,Tuolumne,Female,Asian/other,139,0.2953367875647668
2021,Tuolumne,Female,Black,8,0.0
2021,Tuolumne,Female,Latinx,375,0.2483221476510067
2021,Tuolumne,Female,White,1422,0.0304026294165981
2021,Tuolumne,Male,Asian/other,163,0.0
2021,Tuolumne,Male,Black,8,0.0
2021,Tuolumne,Male,Latinx,345,0.0223048327137546
2021,Tuolumne,Male,White,1463,0.0464135021097046
2021,Ventura,Female,Asian/other,4240,0.3301841318808445
2021,Ventura,Female,Black,524,0.1771595900439238
2021,Ventura,Female,Latinx,25479,0.1792608935466078
2021,Ventura,Female,White,13345,0.0854661369306107
2021,Ventura,Male,Asian/other,4379,0.0417461832061068
2021,Ventura,Male,Black,561,0.0868167202572347
2021,Ventura,Male,Latinx,26197,0.145856295596494
2021,Ventura,Male,White,13845,0.0694835680751173
2021,Yolo,Female,Asian/other,2281,0.0702329941081949
2021,Yolo,Female,Black,260,0.4838709677419355
2021,Yolo,Female,Latinx,4698,0.1491477272727272
2021,Yolo,Female,White,3482,0.0331325301204819
2021,Yolo,Male,Asian/other,2561,0.3131195335276968
2021,Yolo,Male,Black,277,0.3825
2021,Yolo,Male,Latinx,4764,0.1909169800404975
2021,Yolo,Male,White,3673,0.0894374747065965
2021,Yuba,Female,Asian/other,707,0.148064806480648
2021,Yuba,Female,Black,174,0.0
2021,Yuba,Female,Latinx,1988,0.296271637816245
2021,Yuba,Female,White,2027,0.1230101302460202
2021,Yuba,Male,Asian/other,701,0.231686541737649
2021,Yuba,Male,Black,173,0.0
2021,Yuba,Male,Latinx,2113,0.2352430555555555
2021,Yuba,Male,White,2278,0.0535093815149409
2022,Alameda,Female,Asian/other,24241,0.0434139784946236
2022,Alameda,Female,Black,7243,0.2057390362750406
2022,Alameda,Female,Latinx,22984,0.1381190368014538
2022,Alameda,Female,White,16232,0.0532880858479317
2022,Alameda,Male,Asian/other,26019,0.0602018966044662
2022,Alameda,Male,Black,7290,0.165680473372781
2022,Alameda,Male,Latinx,24557,0.1407301768397033
2022,Alameda,Male,White,16844,0.0654695420568777
2022,Alpine,Female,Asian/other,10,0.0
2022,Alpine,Female,Black,0,0.0
2022,Alpine,Female,Latinx,9,0.0
2022,Alpine,Female,White,20,0.0
2022,Alpine,Male,Asian/other,21,0.0
2022,Alpine,Male,Black,0,0.0
2022,Alpine,Male,Latinx,16,0.1304347826086956
2022,Alpine,Male,White,21,0.0
2022,Amador,Female,Asian/other,111,0.0
2022,Amador,Female,Black,4,0.0
2022,Amador,Female,Latinx,251,0.0
2022,Amador,Female,White,847,0.0430528375733855
2022,Amador,Male,Asian/other,116,0.0
2022,Amador,Male,Black,6,0.0
2022,Amador,Male,Latinx,245,0.059171597633136
2022,Amador,Male,White,872,0.0869565217391304
2022,Butte,Female,Asian/other,1312,0.1331813741452295
2022,Butte,Female,Black,134,0.8225806451612904
2022,Butte,Female,Latinx,2503,0.2079956780118854
2022,Butte,Female,White,5592,0.1075609756097561
2022,Butte,Male,Asian/other,1626,0.3922369765066394
2022,Butte,Male,Black,160,0.125
2022,Butte,Male,Latinx,2495,0.3195934500282326
2022,Butte,Male,White,5664,0.1463827728042584
2022,Calaveras,Female,Asian/other,110,0.0549645390070922
2022,Calaveras,Female,Black,11,0.0
2022,Calaveras,Female,Latinx,298,0.3506493506493506
2022,Calaveras,Female,White,1135,0.0552813425468904
2022,Calaveras,Male,Asian/other,142,0.2448979591836734
2022,Calaveras,Male,Black,12,0.0
2022,Calaveras,Male,Latinx,349,0.4285714285714285
2022,Calaveras,Male,White,1091,0.0798429319371727
2022,Colusa,Female,Asian/other,63,0.0
2022,Colusa,Female,Black,4,0.0
2022,Colusa,Female,Latinx,1013,0.2130750605326876
2022,Colusa,Female,White,281,0.1173469387755102
2022,Colusa,Male,Asian/other,80,0.0
2022,Colusa,Male,Black,7,0.0
2022,Colusa,Male,Latinx,1103,0.0453857791225416
2022,Colusa,Male,White,314,0.5179282868525896
2022,Contra Cost,Female,Asian/other,11761,0.2975178344571484
2022,Contra Cost,Female,Black,4722,0.1514998739601714
2022,Contra Cost,Female,Latinx,19535,0.1496102276270658
2022,Contra Cost,Female,White,16310,0.0365768532737679
2022,Contra Cost,Male,Asian/other,12527,0.0619621342512908
2022,Contra Cost,Male,Black,4566,0.1848878394332939
2022,Contra Cost,Male,Latinx,20496,0.1656108056418838
2022,Contra Cost,Male,White,17526,0.044144325740778
2022,Del Norte,Female,Asian/other,288,0.6898395721925134
2022,Del Norte,Female,Black,5,0.0
2022,Del Norte,Female,Latinx,323,0.5277777777777778
2022,Del Norte,Female,White,725,0.1254019292604501
2022,Del Norte,Male,Asian/other,277,0.45
2022,Del Norte,Male,Black,8,0.0
2022,Del Norte,Male,Latinx,296,0.356353591160221
2022,Del Norte,Male,White,704,0.1003460207612456
2022,El Dorado,Female,Asian/other,763,0.3894967177242888
2022,El Dorado,Female,Black,50,0.0
2022,El Dorado,Female,Latinx,1912,0.2080495356037151
2022,El Dorado,Female,White,5053,0.0962566844919786
2022,El Dorado,Male,Asian/other,950,0.0209424083769633
2022,El Dorado,Male,Black,59,0.3870967741935484
2022,El Dorado,Male,Latinx,2027,0.1765507839127471
2022,El Dorado,Male,White,5601,0.0715985290936621
2022,Fresno,Female,Asian/other,7612,0.1927443362429991
2022,Fresno,Female,Black,2784,0.2822784810126582
2022,Fresno,Female,Latinx,40247,0.2970578930718127
2022,Fresno,Female,White,11760,0.1065522030046711
2022,Fresno,Male,Asian/other,8158,0.2170751973410885
2022,Fresno,Male,Black,2980,0.5233545647558386
2022,Fresno,Male,Latinx,41991,0.2898851255719035
2022,Fresno,Male,White,12219,0.095053238686779
2022,Glenn,Female,Asian/other,110,0.0
2022,Glenn,Female,Black,11,0.0
2022,Glenn,Female,Latinx,898,0.3901170351105331
2022,Glenn,Female,White,614,0.0927835051546391
2022,Glenn,Male,Asian/other,108,0.0
2022,Glenn,Male,Black,9,0.0
2022,Glenn,Male,Latinx,991,0.0921228304405874
2022,Glenn,Male,White,662,0.1188589540412044
2022,Humboldt,Female,Asian/other,1109,0.1330153683094859
2022,Humboldt,Female,Black,67,0.0
2022,Humboldt,Female,Latinx,1153,0.2026049204052098
2022,Humboldt,Female,White,3701,0.2285591766723842
2022,Humboldt,Male,Asian/other,1156,0.6361702127659574
2022,Humboldt,Male,Black,61,0.0
2022,Humboldt,Male,Latinx,1198,0.1997885835095137
2022,Humboldt,Male,White,3822,0.1117549668874172
2022,Imperial,Female,Asian/other,342,0.3248811410459588
2022,Imperial,Female,Black,62,0.0354609929078014
2022,Imperial,Female,Latinx,10919,0.2910485290419914
2022,Imperial,Female,White,796,0.0680933852140077
2022,Imperial,Male,Asian/other,300,0.0673758865248227
2022,Imperial,Male,Black,75,0.2014925373134328
2022,Imperial,Male,Latinx,11364,0.2879295372782533
2022,Imperial,Male,White,726,0.1277445109780439
2022,Inyo,Female,Asian/other,144,0.0337078651685393
2022,Inyo,Female,Black,5,0.0
2022,Inyo,Female,Latinx,341,0.2914798206278027
2022,Inyo,Female,White,345,0.0
2022,Inyo,Male,Asian/other,177,0.9
2022,Inyo,Male,Black,2,0.0
2022,Inyo,Male,Latinx,360,0.0235849056603773
2022,Inyo,Male,White,381,0.0
2022,Kern,Female,Asian/other,3463,0.2819351975144252
2022,Kern,Female,Black,2985,0.3497797356828194
2022,Kern,Female,Latinx,38206,0.2759735645252985
2022,Kern,Female,White,13233,0.1642312579415502
2022,Kern,Male,Asian/other,3673,0.1472186287192755
2022,Kern,Male,Black,2896,0.292268479184367
2022,Kern,Male,Latinx,39258,0.2826537664132688
2022,Kern,Male,White,13895,0.2141439653617174
2022,Kings,Female,Asian/other,844,0.4307851239669421
2022,Kings,Female,Black,338,0.2647058823529412
2022,Kings,Female,Latinx,6687,0.2260851676609751
2022,Kings,Female,White,2250,0.1288389513108614
2022,Kings,Male,Asian/other,833,0.0584677419354838
2022,Kings,Male,Black,414,0.303680981595092
2022,Kings,Male,Latinx,6810,0.280026690391459
2022,Kings,Male,White,2489,0.0964401294498382
2022,Lake,Female,Asian/other,305,0.1811023622047244
2022,Lake,Female,Black,43,0.0
2022,Lake,Female,Latinx,1079,0.3025871766029246
2022,Lake,Female,White,1565,0.3215717722534081
2022,Lake,Male,Asian/other,275,0.0
2022,Lake,Male,Black,43,0.0
2022,Lake,Male,Latinx,1181,0.0848214285714285
2022,Lake,Male,White,1735,0.0575831305758313
2022,Lassen,Female,Asian/other,107,0.2641509433962264
2022,Lassen,Female,Black,16,0.0
2022,Lassen,Female,Latinx,240,0.284313725490196
2022,Lassen,Female,White,764,0.2096
2022,Lassen,Male,Asian/other,129,0.3488372093023256
2022,Lassen,Male,Black,22,0.0
2022,Lassen,Male,Latinx,242,0.034313725490196
2022,Lassen,Male,White,865,0.1696428571428571
2022,Los Angeles,Female,Asian/other,64415,0.1889778593013275
2022,Los Angeles,Female,Black,37664,0.2606472908783512
2022,Los Angeles,Female,Latinx,301722,0.2181902851411377
2022,Los Angeles,Female,White,86415,0.076999556147359
2022,Los Angeles,Male,Asian/other,67807,0.1168028652138821
2022,Los Angeles,Male,Black,38548,0.2476478494623656
2022,Los Angeles,Male,Latinx,315152,0.2099132315499961
2022,Los Angeles,Male,White,92117,0.0793176764643825
2022,Madera,Female,Asian/other,410,0.1300733496332518
2022,Madera,Female,Black,126,0.160919540229885
2022,Madera,Female,Latinx,7238,0.3660194174757281
2022,Madera,Female,White,1837,0.1581843191196698
2022,Madera,Male,Asian/other,359,0.2513227513227513
2022,Madera,Male,Black,156,0.0693641618497109
2022,Madera,Male,Latinx,7430,0.3489444740109987
2022,Madera,Male,White,1915,0.1620775969962453
2022,Marin,Female,Asian/other,1449,0.2480809490579204
2022,Marin,Female,Black,180,0.473469387755102
2022,Marin,Female,Latinx,2884,0.0984564038381309
2022,Marin,Female,White,6454,0.0121849440827908
2022,Marin,Male,Asian/other,1511,0.0563654033041788
2022,Marin,Male,Black,188,0.33125
2022,Marin,Male,Latinx,2904,0.1235537190082644
2022,Marin,Male,White,6700,0.0254570305826072
2022,Mariposa,Female,Asian/other,40,0.0
2022,Mariposa,Female,Black,3,0.0
2022,Mariposa,Female,Latinx,138,0.5652173913043478
2022,Mariposa,Female,White,429,0.0256410256410256
2022,Mariposa,Male,Asian/other,63,0.0
2022,Mariposa,Male,Black,3,0.0
2022,Mariposa,Male,Latinx,142,0.0
2022,Mariposa,Male,White,427,0.1255605381165919
2022,Mendocino,Female,Asian/other,453,0.1727272727272727
2022,Mendocino,Female,Black,20,0.4324324324324324
2022,Mendocino,Female,Latinx,1738,0.1241379310344827
2022,Mendocino,Female,White,1993,0.07105719237435
2022,Mendocino,Male,Asian/other,466,0.0521739130434782
2022,Mendocino,Male,Black,25,0.7272727272727273
2022,Mendocino,Male,Latinx,1912,0.2991618310767246
2022,Mendocino,Male,White,2173,0.1808143547273982
2022,Merced,Female,Asian/other,1627,0.1894983103717182
2022,Merced,Female,Black,449,0.5473251028806584
2022,Merced,Female,Latinx,12619,0.262350936967632
2022,Merced,Female,White,3136,0.2531309297912713
2022,Merced,Male,Asian/other,1909,0.1764374295377677
2022,Merced,Male,Black,447,0.4708994708994709
2022,Merced,Male,Latinx,13172,0.226583238528631
2022,Merced,Male,White,3368,0.0834738617200674
2022,Modoc,Female,Asian/other,33,0.0
2022,Modoc,Female,Black,0,0.0
2022,Modoc,Female,Latinx,99,0.0
2022,Modoc,Female,White,280,0.0305676855895196
2022,Modoc,Male,Asian/other,18,0.0
2022,Modoc,Male,Black,2,0.0
2022,Modoc,Male,Latinx,92,0.5961538461538461
2022,Modoc,Male,White,272,0.0451127819548872
2022,Mono,Female,Asian/other,31,1.0
2022,Mono,Female,Black,2,0.0
2022,Mono,Female,Latinx,299,0.0
2022,Mono,Female,White,307,0.0
2022,Mono,Male,Asian/other,43,0.0
2022,Mono,Male,Black,0,0.0
2022,Mono,Male,Latinx,308,0.0
2022,Mono,Male,White,304,0.0512195121951219
2022,Monterey,Female,Asian/other,1702,0.2302927927927928
2022,Monterey,Female,Black,236,0.231578947368421
2022,Monterey,Female,Latinx,19289,0.1961247308840891
2022,Monterey,Female,White,4414,0.0620985010706638
2022,Monterey,Male,Asian/other,1817,0.1069182389937107
2022,Monterey,Male,Black,302,0.4035087719298245
2022,Monterey,Male,Latinx,20415,0.2079933707292197
2022,Monterey,Male,White,4630,0.0355005983246908
2022,Napa,Female,Asian/other,719,0.2437388193202146
2022,Napa,Female,Black,70,0.4642857142857143
2022,Napa,Female,Latinx,3151,0.0931697612732095
2022,Napa,Female,White,2050,0.0308924485125858
2022,Napa,Male,Asian/other,700,0.0332594235033259
2022,Napa,Male,Black,79,0.4482758620689655
2022,Napa,Male,Latinx,3359,0.1003190358029067
2022,Napa,Male,White,2252,0.0533024333719582
2022,Nevada,Female,Asian/other,235,0.0433884297520661
2022,Nevada,Female,Black,13,0.0
2022,Nevada,Female,Latinx,549,0.1876019575856443
2022,Nevada,Female,White,2549,0.0959264126149802
2022,Nevada,Male,Asian/other,264,0.0
2022,Nevada,Male,Black,12,0.0
2022,Nevada,Male,Latinx,681,0.0650994575045208
2022,Nevada,Male,White,2658,0.066461774875144
2022,Orange,Female,Asian/other,32126,0.2270668668494782
2022,Orange,Female,Black,2242,0.1110065851364063
2022,Orange,Female,Latinx,70343,0.1675935194453713
2022,Orange,Female,White,42166,0.0598410611854684
2022,Orange,Male,Asian/other,34211,0.1160014838414035
2022,Orange,Male,Black,2095,0.1194029850746268
2022,Orange,Male,Latinx,72948,0.1475287416206453
2022,Orange,Male,White,45186,0.063822705461404
2022,Placer,Female,Asian/other,2148,0.4003578981617049
2022,Placer,Female,Black,237,0.0
2022,Placer,Female,Latinx,4097,0.1211538461538461
2022,Placer,Female,White,11529,0.0922998470168281
2022,Placer,Male,Asian/other,2379,0.0292436974789915
2022,Placer,Male,Black,266,0.0666666666666666
2022,Placer,Male,Latinx,4075,0.0971361086507233
2022,Placer,Male,White,11936,0.0687245195107746
2022,Plumas,Female,Asian/other,71,0.0
2022,Plumas,Female,Black,7,0.0
2022,Plumas,Female,Latinx,85,0.5172413793103449
2022,Plumas,Female,White,518,0.0
2022,Plumas,Male,Asian/other,80,0.0
2022,Plumas,Male,Black,8,0.0
2022,Plumas,Male,Latinx,141,0.2093023255813953
2022,Plumas,Male,White,535,0.0767676767676767
2022,Riverside,Female,Asian/other,12001,0.2358041084120909
2022,Riverside,Female,Black,7324,0.2137131405668479
2022,Riverside,Female,Latinx,82161,0.1635077878801586
2022,Riverside,Female,White,29762,0.1106071492724986
2022,Riverside,Male,Asian/other,12296,0.1059608312665697
2022,Riverside,Male,Black,7545,0.1384197828709288
2022,Riverside,Male,Latinx,85161,0.1635526788924847
2022,Riverside,Male,White,31098,0.0881320076158239
2022,Sacramento,Female,Asian/other,18265,0.1979446526029179
2022,Sacramento,Female,Black,7961,0.2136009586578789
2022,Sacramento,Female,Latinx,26058,0.1844527787248551
2022,Sacramento,Female,White,26628,0.0770721205597416
2022,Sacramento,Male,Asian/other,19345,0.1907452372058274
2022,Sacramento,Male,Black,8191,0.2174109156517817
2022,Sacramento,Male,Latinx,27358,0.2175278201043542
2022,Sacramento,Male,White,28035,0.1092143255154247
2022,San Benito,Female,Asian/other,120,0.3173076923076923
2022,San Benito,Female,Black,21,0.0
2022,San Benito,Female,Latinx,2565,0.116916488222698
2022,San Benito,Female,White,683,0.0661625708884688
2022,San Benito,Male,Asian/other,118,0.2478260869565217
2022,San Benito,Male,Black,22,1.0
2022,San Benito,Male,Latinx,2589,0.1945218198700092
2022,San Benito,Male,White,715,0.11671469740634
2022,San Bernard,Female,Asian/other,10547,0.2358070141445456
2022,San Bernard,Female,Black,9575,0.3298969072164948
2022,San Bernard,Female,Latinx,80819,0.195338495261224
2022,San Bernard,Female,White,23654,0.1043800666122038
2022,San Bernard,Male,Asian/other,11609,0.1278228267503705
2022,San Bernard,Male,Black,9884,0.265195670274771
2022,San Bernard,Male,Latinx,84869,0.1885399350017223
2022,San Bernard,Male,White,24476,0.0889205354599829
2022,San Diego,Female,Asian/other,27514,0.2447275866067172
2022,San Diego,Female,Black,7659,0.2095703125
2022,San Diego,Female,Latinx,74726,0.1672826405152224
2022,San Diego,Female,White,53867,0.1009235193275452
2022,San Diego,Male,Asian/other,29526,0.0859028923825241
2022,San Diego,Male,Black,7890,0.256489732661759
2022,San Diego,Male,Latinx,77312,0.1590182567308375
2022,San Diego,Male,White,57555,0.0817669897919827
2022,San Francis,Female,Asian/other,9899,0.1575524734328463
2022,San Francis,Female,Black,1469,0.340566037735849
2022,San Francis,Female,Latinx,5473,0.1209894685280431
2022,San Francis,Female,White,9955,0.0357220649096057
2022,San Francis,Male,Asian/other,10470,0.1081907595669063
2022,San Francis,Male,Black,1494,0.3606271777003484
2022,San Francis,Male,Latinx,5793,0.2080964293836706
2022,San Francis,Male,White,10280,0.0367211561241412
2022,San Joaquin,Female,Asian/other,8503,0.2588333565362661
2022,San Joaquin,Female,Black,3216,0.2141997593261131
2022,San Joaquin,Female,Latinx,23873,0.1697196853719051
2022,San Joaquin,Female,White,8655,0.1127450980392156
2022,San Joaquin,Male,Asian/other,9003,0.1340752978001912
2022,San Joaquin,Male,Black,3094,0.1948694869486948
2022,San Joaquin,Male,Latinx,24555,0.1603712711569961
2022,San Joaquin,Male,White,9235,0.1204520396912899
2022,San Luis Ob,Female,Asian/other,899,0.0664600550964187
2022,San Luis Ob,Female,Black,73,0.0
2022,San Luis Ob,Female,Latinx,4078,0.1553426248548199
2022,San Luis Ob,Female,White,5758,0.0759254892713982
2022,San Luis Ob,Male,Asian/other,898,0.0196078431372549
2022,San Luis Ob,Male,Black,86,0.0
2022,San Luis Ob,Male,Latinx,4232,0.1658755933050212
2022,San Luis Ob,Male,White,5904,0.0537276134943773
2022,San Mateo,Female,Asian/other,10653,0.2903301956387028
2022,San Mateo,Female,Black,529,0.0505415162454873
2022,San Mateo,Female,Latinx,10783,0.1255959995348296
2022,San Mateo,Female,White,10878,0.0540606653620352
2022,San Mateo,Male,Asian/other,11509,0.0524402907580477
2022,San Mateo,Male,Black,562,0.1522123893805309
2022,San Mateo,Male,Latinx,11109,0.121698226993125
2022,San Mateo,Male,White,11146,0.0250648228176318
2022,Santa Barba,Female,Asian/other,1626,0.1240940689247152
2022,Santa Barba,Female,Black,217,0.0
2022,Santa Barba,Female,Latinx,13933,0.2165923282783229
2022,Santa Barba,Female,White,6016,0.0775478124181294
2022,Santa Barba,Male,Asian/other,1614,0.0297029702970297
2022,Santa Barba,Male,Black,270,0.2434210526315789
2022,Santa Barba,Male,Latinx,14487,0.179376322325453
2022,Santa Barba,Male,White,6184,0.0413997042878265
2022,Santa Clara,Female,Asian/other,36537,0.3218982893771479
2022,Santa Clara,Female,Black,1901,0.0934405940594059
2022,Santa Clara,Female,Latinx,31063,0.1210193663398428
2022,Santa Clara,Female,White,19453,0.0368672777999202
2022,Santa Clara,Male,Asian/other,38594,0.0447060777840071
2022,Santa Clara,Male,Black,1973,0.1187957689178193
2022,Santa Clara,Male,Latinx,32706,0.1232085154913514
2022,Santa Clara,Male,White,20341,0.0344237477785822
2022,Santa Cruz,Female,Asian/other,1086,0.1553442028985507
2022,Santa Cruz,Female,Black,94,0.0833333333333333
2022,Santa Cruz,Female,Latinx,6140,0.15899762367682
2022,Santa Cruz,Female,White,4501,0.04976717112922
2022,Santa Cruz,Male,Asian/other,1090,0.1518218623481781
2022,Santa Cruz,Male,Black,87,0.0
2022,Santa Cruz,Male,Latinx,6365,0.1442622950819672
2022,Santa Cruz,Male,White,4756,0.143646408839779
2022,Shasta,Female,Asian/other,1044,0.1665715915573302
2022,Shasta,Female,Black,112,1.0
2022,Shasta,Female,Latinx,1332,0.2162162162162162
2022,Shasta,Female,White,5845,0.1010662957811775
2022,Shasta,Male,Asian/other,989,0.215736040609137
2022,Shasta,Male,Black,117,0.9
2022,Shasta,Male,Latinx,1499,0.1394779771615008
2022,Shasta,Male,White,6118,0.0928331936295054
2022,Sierra,Female,Asian/other,4,0.0
2022,Sierra,Female,Black,0,0.0
2022,Sierra,Female,Latinx,19,0.0
2022,Sierra,Female,White,81,0.0
2022,Sierra,Male,Asian/other,7,0.0
2022,Sierra,Male,Black,0,0.0
2022,Sierra,Male,Latinx,10,0.0
2022,Sierra,Male,White,86,0.4695652173913043
2022,Siskiyou,Female,Asian/other,267,0.1413793103448276
2022,Siskiyou,Female,Black,18,1.0
2022,Siskiyou,Female,Latinx,408,0.1666666666666666
2022,Siskiyou,Female,White,1149,0.1294736842105263
2022,Siskiyou,Male,Asian/other,267,1.0
2022,Siskiyou,Male,Black,17,0.0555555555555555
2022,Siskiyou,Male,Latinx,405,0.1208791208791208
2022,Siskiyou,Male,White,1272,0.2794642857142857
2022,Solano,Female,Asian/other,4602,0.2772241992882562
2022,Solano,Female,Black,2620,0.2358665430954587
2022,Solano,Female,Latinx,8254,0.1031073446327683
2022,Solano,Female,White,5703,0.068070896480863
