Status,Year,County,Sex,Race,OffenseCat,Imprisonments,Arrests,Population18-69,CostPerInmate
Adult prisoners,2018,Butte,Male,Latinx,Property,12.0,34,12168,102066
Adult prisoners,2018,Calaveras,Male,Latinx,Property,1.0,2,1764,102066
Adult prisoners,2018,Colusa,Male,Latinx,Property,2.0,14,4251,102066
Adult prisoners,2018,Contra Costa,Male,Latinx,Property,24.0,432,98611,102066
Adult prisoners,2018,Del Norte,Male,Latinx,Property,3.0,2,2611,102066
Adult prisoners,2018,El Dorado,Male,Latinx,Property,8.0,25,8314,102066
Adult prisoners,2018,Fresno,Male,Latinx,Property,227.0,749,170706,102066
Adult prisoners,2018,Glenn,Male,Latinx,Property,6.0,5,3851,102066
Adult prisoners,2018,Humboldt,Male,Latinx,Property,2.0,13,4916,102066
Adult prisoners,2018,Imperial,Male,Latinx,Property,31.0,164,47766,102066
Adult prisoners,2018,Inyo,Male,Latinx,Property,0.0,1,1296,102066
Adult prisoners,2018,Kern,Male,Latinx,Property,247.0,897,156602,102066
Adult prisoners,2018,Kings,Male,Latinx,Property,43.0,110,28193,102066
Adult prisoners,2018,Lake,Male,Latinx,Property,4.0,11,4121,102066
Adult prisoners,2018,Lassen,Male,Latinx,Property,1.0,4,3377,102066
Adult prisoners,2018,Los Angeles,Male,Latinx,Property,1702.0,"7,500",1735577,102066
Adult prisoners,2018,Madera,Male,Latinx,Property,33.0,64,28696,102066
Adult prisoners,2018,Marin,Male,Latinx,Property,4.0,53,16525,102066
Adult prisoners,2018,Mariposa,Male,Latinx,Property,2.0,6,639,102066
Adult prisoners,2018,Mendocino,Male,Latinx,Property,6.0,20,7423,102066
Adult prisoners,2018,Merced,Male,Latinx,Property,39.0,175,51400,102066
Adult prisoners,2018,Modoc,Male,Latinx,Property,1.0,1,499,102066
Adult prisoners,2018,Mono,Male,Latinx,Property,0.0,5,1347,102066
Adult prisoners,2018,Monterey,Male,Latinx,Property,63.0,371,87296,102066
Adult prisoners,2018,Napa,Male,Latinx,Property,3.0,40,17563,102066
Adult prisoners,2018,Nevada,Male,Latinx,Property,0.0,1,3277,102066
Adult prisoners,2018,Orange,Male,Latinx,Property,286.0,"1,635",383217,102066
Adult prisoners,2018,Placer,Male,Latinx,Property,11.0,40,17482,102066
Adult prisoners,2018,Plumas,Male,Latinx,Property,0.0,2,553,102066
Adult prisoners,2018,Riverside,Male,Latinx,Property,450.0,"1,388",372379,102066
Adult prisoners,2018,Sacramento,Male,Latinx,Property,92.0,424,116341,102066
Adult prisoners,2018,San Benito,Male,Latinx,Property,8.0,17,11905,102066
Adult prisoners,2018,San Bernardino,Male,Latinx,Property,331.0,"2,423",358429,102066
Adult prisoners,2018,San Diego,Male,Latinx,Property,339.0,"1,064",362327,102066
Adult prisoners,2018,San Francisco,Male,Latinx,Property,4.0,13,54576,102066
Adult prisoners,2018,San Joaquin,Male,Latinx,Property,82.0,292,100165,102066
Adult prisoners,2018,San Luis Obispo,Male,Latinx,Property,12.0,55,22497,102066
Adult prisoners,2018,San Mateo,Male,Latinx,Property,45.0,205,71542,102066
Adult prisoners,2018,Santa Barbara,Male,Latinx,Property,56.0,241,70768,102066
Adult prisoners,2018,Santa Clara,Male,Latinx,Property,159.0,905,184315,102066
Adult prisoners,2018,Santa Cruz,Male,Latinx,Property,17.0,148,31340,102066
Adult prisoners,2018,Shasta,Male,Latinx,Property,4.0,15,5254,102066
Adult prisoners,2018,Sierra,Male,Latinx,Property,0.0,0,107,102066
Adult prisoners,2018,Siskiyou,Male,Latinx,Property,3.0,2,1661,102066
Adult prisoners,2018,Solano,Male,Latinx,Property,11.0,106,37689,102066
Adult prisoners,2018,Sonoma,Male,Latinx,Property,19.0,131,46810,102066
Adult prisoners,2018,Stanislaus,Male,Latinx,Property,66.0,280,79597,102066
Adult prisoners,2018,Sutter,Male,Latinx,Property,10.0,33,10316,102066
Adult prisoners,2018,Tehama,Male,Latinx,Property,7.0,12,4995,102066
Adult prisoners,2018,Trinity,Male,Latinx,Property,0.0,1,337,102066
Adult prisoners,2018,Tulare,Male,Latinx,Property,108.0,616,93813,102066
Adult prisoners,2018,Tuolumne,Male,Latinx,Property,3.0,12,2583,102066
Adult prisoners,2018,Ventura,Male,Latinx,Property,100.0,555,121909,102066
Adult prisoners,2018,Yolo,Male,Latinx,Property,22.0,72,22904,102066
Adult prisoners,2018,Yuba,Male,Latinx,Property,7.0,17,6334,102066
Adult prisoners,2018,Unknown,Male,Latinx,Property,0.0,0,0,102066
Adult prisoners,2018,Alameda,Male,Latinx,PublicOrder,17.0,556,135245,102066
Adult prisoners,2018,Alpine,Male,Latinx,PublicOrder,0.0,0,32,102066
Adult prisoners,2018,Amador,Male,Latinx,PublicOrder,2.0,8,2734,102066
Adult prisoners,2018,Butte,Male,Latinx,PublicOrder,15.0,72,12168,102066
Adult prisoners,2018,Calaveras,Male,Latinx,PublicOrder,0.0,10,1764,102066
Adult prisoners,2018,Colusa,Male,Latinx,PublicOrder,4.0,29,4251,102066
Adult prisoners,2018,Contra Costa,Male,Latinx,PublicOrder,21.0,515,98611,102066
Adult prisoners,2018,Del Norte,Male,Latinx,PublicOrder,2.0,2,2611,102066
Adult prisoners,2018,El Dorado,Male,Latinx,PublicOrder,7.0,40,8314,102066
Adult prisoners,2018,Fresno,Male,Latinx,PublicOrder,303.0,"1,441",170706,102066
Adult prisoners,2018,Glenn,Male,Latinx,PublicOrder,4.0,22,3851,102066
Adult prisoners,2018,Humboldt,Male,Latinx,PublicOrder,5.0,26,4916,102066
Adult prisoners,2018,Imperial,Male,Latinx,PublicOrder,37.0,178,47766,102066
Adult prisoners,2018,Inyo,Male,Latinx,PublicOrder,2.0,12,1296,102066
Adult prisoners,2018,Kern,Male,Latinx,PublicOrder,311.0,"1,177",156602,102066
Adult prisoners,2018,Kings,Male,Latinx,PublicOrder,97.0,330,28193,102066
Adult prisoners,2018,Lake,Male,Latinx,PublicOrder,8.0,36,4121,102066
Adult prisoners,2018,Lassen,Male,Latinx,PublicOrder,6.0,7,3377,102066
Adult prisoners,2018,Los Angeles,Male,Latinx,PublicOrder,1599.0,"8,245",1735577,102066
Adult prisoners,2018,Madera,Male,Latinx,PublicOrder,39.0,245,28696,102066
Adult prisoners,2018,Marin,Male,Latinx,PublicOrder,7.0,59,16525,102066
Adult prisoners,2018,Mariposa,Male,Latinx,PublicOrder,0.0,5,639,102066
Adult prisoners,2018,Mendocino,Male,Latinx,PublicOrder,7.0,52,7423,102066
Adult prisoners,2018,Merced,Male,Latinx,PublicOrder,78.0,432,51400,102066
Adult prisoners,2018,Modoc,Male,Latinx,PublicOrder,1.0,5,499,102066
Adult prisoners,2018,Mono,Male,Latinx,PublicOrder,1.0,1,1347,102066
Adult prisoners,2018,Monterey,Male,Latinx,PublicOrder,121.0,500,87296,102066
Adult prisoners,2018,Napa,Male,Latinx,PublicOrder,5.0,134,17563,102066
Adult prisoners,2018,Nevada,Male,Latinx,PublicOrder,1.0,11,3277,102066
Adult prisoners,2018,Orange,Male,Latinx,PublicOrder,244.0,"1,916",383217,102066
Adult prisoners,2018,Placer,Male,Latinx,PublicOrder,15.0,86,17482,102066
Adult prisoners,2018,Plumas,Male,Latinx,PublicOrder,0.0,2,553,102066
Adult prisoners,2018,Riverside,Male,Latinx,PublicOrder,429.0,"1,513",372379,102066
Adult prisoners,2018,Sacramento,Male,Latinx,PublicOrder,134.0,685,116341,102066
Adult prisoners,2018,San Benito,Male,Latinx,PublicOrder,13.0,78,11905,102066
Adult prisoners,2018,San Bernardino,Male,Latinx,PublicOrder,350.0,"1,875",358429,102066
Adult prisoners,2018,San Diego,Male,Latinx,PublicOrder,273.0,"1,991",362327,102066
Adult prisoners,2018,San Francisco,Male,Latinx,PublicOrder,2.0,16,54576,102066
Adult prisoners,2018,San Joaquin,Male,Latinx,PublicOrder,113.0,607,100165,102066
Adult prisoners,2018,San Luis Obispo,Male,Latinx,PublicOrder,27.0,103,22497,102066
Adult prisoners,2018,San Mateo,Male,Latinx,PublicOrder,23.0,248,71542,102066
Adult prisoners,2018,Santa Barbara,Male,Latinx,PublicOrder,67.0,343,70768,102066
Adult prisoners,2018,Santa Clara,Male,Latinx,PublicOrder,111.0,"1,043",184315,102066
Adult prisoners,2018,Santa Cruz,Male,Latinx,PublicOrder,25.0,265,31340,102066
Adult prisoners,2018,Shasta,Male,Latinx,PublicOrder,11.0,34,5254,102066
Adult prisoners,2018,Sierra,Male,Latinx,PublicOrder,0.0,0,107,102066
Adult prisoners,2018,Siskiyou,Male,Latinx,PublicOrder,3.0,16,1661,102066
Adult prisoners,2018,Solano,Male,Latinx,PublicOrder,11.0,189,37689,102066
Adult prisoners,2018,Sonoma,Male,Latinx,PublicOrder,34.0,209,46810,102066
Adult prisoners,2018,Stanislaus,Male,Latinx,PublicOrder,101.0,647,79597,102066
Adult prisoners,2018,Sutter,Male,Latinx,PublicOrder,19.0,74,10316,102066
Adult prisoners,2018,Tehama,Male,Latinx,PublicOrder,9.0,25,4995,102066
Adult prisoners,2018,Trinity,Male,Latinx,PublicOrder,0.0,11,337,102066
Adult prisoners,2018,Tulare,Male,Latinx,PublicOrder,119.0,865,93813,102066
Adult prisoners,2018,Tuolumne,Male,Latinx,PublicOrder,10.0,24,2583,102066
Adult prisoners,2018,Ventura,Male,Latinx,PublicOrder,83.0,"1,058",121909,102066
Adult prisoners,2018,Yolo,Male,Latinx,PublicOrder,24.0,141,22904,102066
Adult prisoners,2018,Yuba,Male,Latinx,PublicOrder,15.0,54,6334,102066
Adult prisoners,2018,Unknown,Male,Latinx,PublicOrder,1.0,0,0,102066
Adult prisoners,2018,Alameda,Male,Latinx,Violent,540.0,789,135245,102066
Adult prisoners,2018,Alpine,Male,Latinx,Violent,0.0,0,32,102066
Adult prisoners,2018,Amador,Male,Latinx,Violent,13.0,3,2734,102066
Adult prisoners,2018,Butte,Male,Latinx,Violent,94.0,87,12168,102066
Adult prisoners,2018,Calaveras,Male,Latinx,Violent,5.0,12,1764,102066
Adult prisoners,2018,Colusa,Male,Latinx,Violent,28.0,31,4251,102066
Adult prisoners,2018,Contra Costa,Male,Latinx,Violent,374.0,617,98611,102066
Adult prisoners,2018,Del Norte,Male,Latinx,Violent,13.0,8,2611,102066
Adult prisoners,2018,El Dorado,Male,Latinx,Violent,32.0,33,8314,102066
Adult prisoners,2018,Fresno,Male,Latinx,Violent,1599.0,"1,993",170706,102066
Adult prisoners,2018,Glenn,Male,Latinx,Violent,21.0,25,3851,102066
Adult prisoners,2018,Humboldt,Male,Latinx,Violent,31.0,26,4916,102066
Adult prisoners,2018,Imperial,Male,Latinx,Violent,223.0,265,47766,102066
Adult prisoners,2018,Inyo,Male,Latinx,Violent,3.0,18,1296,102066
Adult prisoners,2018,Kern,Male,Latinx,Violent,1327.0,"1,306",156602,102066
Adult prisoners,2018,Kings,Male,Latinx,Violent,462.0,281,28193,102066
Adult prisoners,2018,Lake,Male,Latinx,Violent,25.0,52,4121,102066
Adult prisoners,2018,Lassen,Male,Latinx,Violent,28.0,7,3377,102066
Adult prisoners,2018,Los Angeles,Male,Latinx,Violent,15531.0,"11,446",1735577,102066
Adult prisoners,2018,Madera,Male,Latinx,Violent,289.0,282,28696,102066
Adult prisoners,2018,Marin,Male,Latinx,Violent,48.0,136,16525,102066
Adult prisoners,2018,Mariposa,Male,Latinx,Violent,6.0,1,639,102066
Adult prisoners,2018,Mendocino,Male,Latinx,Violent,48.0,73,7423,102066
Adult prisoners,2018,Merced,Male,Latinx,Violent,432.0,492,51400,102066
Adult prisoners,2018,Modoc,Male,Latinx,Violent,4.0,4,499,102066
Adult prisoners,2018,Mono,Male,Latinx,Violent,4.0,10,1347,102066
Adult prisoners,2018,Monterey,Male,Latinx,Violent,844.0,696,87296,102066
Adult prisoners,2018,Napa,Male,Latinx,Violent,98.0,103,17563,102066
Adult prisoners,2018,Nevada,Male,Latinx,Violent,6.0,17,3277,102066
Adult prisoners,2018,Orange,Male,Latinx,Violent,2808.0,"2,377",383217,102066
Adult prisoners,2018,Placer,Male,Latinx,Violent,70.0,91,17482,102066
Adult prisoners,2018,Plumas,Male,Latinx,Violent,2.0,0,553,102066
Adult prisoners,2018,Riverside,Male,Latinx,Violent,3331.0,"2,040",372379,102066
Adult prisoners,2018,Sacramento,Male,Latinx,Violent,972.0,758,116341,102066
Adult prisoners,2018,San Benito,Male,Latinx,Violent,73.0,119,11905,102066
Adult prisoners,2018,San Bernardino,Male,Latinx,Violent,2428.0,"3,216",358429,102066
Adult prisoners,2018,San Diego,Male,Latinx,Violent,2434.0,"2,271",362327,102066
Adult prisoners,2018,San Francisco,Male,Latinx,Violent,103.0,7,54576,102066
Adult prisoners,2018,San Joaquin,Male,Latinx,Violent,816.0,906,100165,102066
Adult prisoners,2018,San Luis Obispo,Male,Latinx,Violent,173.0,146,22497,102066
Adult prisoners,2018,San Mateo,Male,Latinx,Violent,354.0,460,71542,102066
Adult prisoners,2018,Santa Barbara,Male,Latinx,Violent,574.0,522,70768,102066
Adult prisoners,2018,Santa Clara,Male,Latinx,Violent,1738.0,"1,713",184315,102066
Adult prisoners,2018,Santa Cruz,Male,Latinx,Violent,250.0,254,31340,102066
Adult prisoners,2018,Shasta,Male,Latinx,Violent,59.0,29,5254,102066
Adult prisoners,2018,Sierra,Male,Latinx,Violent,0.0,0,107,102066
Adult prisoners,2018,Siskiyou,Male,Latinx,Violent,14.0,14,1661,102066
Adult prisoners,2018,Solano,Male,Latinx,Violent,151.0,272,37689,102066
Adult prisoners,2018,Sonoma,Male,Latinx,Violent,256.0,382,46810,102066
Adult prisoners,2018,Stanislaus,Male,Latinx,Violent,478.0,788,79597,102066
Adult prisoners,2018,Sutter,Male,Latinx,Violent,77.0,105,10316,102066
Adult prisoners,2018,Tehama,Male,Latinx,Violent,62.0,27,4995,102066
Adult prisoners,2018,Trinity,Male,Latinx,Violent,2.0,2,337,102066
Adult prisoners,2018,Tulare,Male,Latinx,Violent,1228.0,"1,238",93813,102066
Adult prisoners,2018,Tuolumne,Male,Latinx,Violent,22.0,19,2583,102066
Adult prisoners,2018,Ventura,Male,Latinx,Violent,796.0,881,121909,102066
Adult prisoners,2018,Yolo,Male,Latinx,Violent,215.0,161,22904,102066
Adult prisoners,2018,Yuba,Male,Latinx,Violent,76.0,68,6334,102066
Adult prisoners,2018,Unknown,Male,Latinx,Violent,0.0,0,0,102066
Adult prisoners,2019,Alameda,Male,Latinx,Drug,3.0,206,137234,107416
Adult prisoners,2019,Alpine,Male,Latinx,Drug,0.0,0,34,107416
Adult prisoners,2019,Amador,Male,Latinx,Drug,2.0,4,2751,107416
Adult prisoners,2019,Butte,Male,Latinx,Drug,9.0,28,11623,107416
Adult prisoners,2019,Calaveras,Male,Latinx,Drug,0.0,9,1758,107416
Adult prisoners,2019,Colusa,Male,Latinx,Drug,3.0,1,4318,107416
Adult prisoners,2019,Contra Costa,Male,Latinx,Drug,5.0,186,99851,107416
Adult prisoners,2019,Del Norte,Male,Latinx,Drug,0.0,0,2633,107416
Adult prisoners,2019,El Dorado,Male,Latinx,Drug,2.0,15,8446,107416
Adult prisoners,2019,Fresno,Male,Latinx,Drug,60.0,219,173726,107416
Adult prisoners,2019,Glenn,Male,Latinx,Drug,1.0,6,3958,107416
Adult prisoners,2019,Humboldt,Male,Latinx,Drug,4.0,21,4944,107416
Adult prisoners,2019,Imperial,Male,Latinx,Drug,28.0,108,48123,107416
Adult prisoners,2019,Inyo,Male,Latinx,Drug,0.0,1,1286,107416
Adult prisoners,2019,Kern,Male,Latinx,Drug,122.0,418,159641,107416
Adult prisoners,2019,Kings,Male,Latinx,Drug,40.0,55,28417,107416
Adult prisoners,2019,Lake,Male,Latinx,Drug,6.0,30,4141,107416
Adult prisoners,2019,Lassen,Male,Latinx,Drug,9.0,1,3297,107416
Adult prisoners,2019,Los Angeles,Male,Latinx,Drug,633.0,"3,040",1746879,107416
Adult prisoners,2019,Madera,Male,Latinx,Drug,17.0,70,29182,107416
Adult prisoners,2019,Marin,Male,Latinx,Drug,0.0,18,16617,107416
Adult prisoners,2019,Mariposa,Male,Latinx,Drug,2.0,9,635,107416
Adult prisoners,2019,Mendocino,Male,Latinx,Drug,6.0,19,7474,107416
Adult prisoners,2019,Merced,Male,Latinx,Drug,15.0,71,52556,107416
Adult prisoners,2019,Modoc,Male,Latinx,Drug,1.0,1,508,107416
Adult prisoners,2019,Mono,Male,Latinx,Drug,0.0,2,1376,107416
Adult prisoners,2019,Monterey,Male,Latinx,Drug,37.0,117,88339,107416
Adult prisoners,2019,Napa,Male,Latinx,Drug,6.0,24,17662,107416
Adult prisoners,2019,Nevada,Male,Latinx,Drug,0.0,3,3348,107416
Adult prisoners,2019,Orange,Male,Latinx,Drug,144.0,547,386699,107416
Adult prisoners,2019,Placer,Male,Latinx,Drug,9.0,29,17924,107416
Adult prisoners,2019,Plumas,Male,Latinx,Drug,0.0,3,577,107416
Adult prisoners,2019,Riverside,Male,Latinx,Drug,237.0,621,378823,107416
Adult prisoners,2019,Sacramento,Male,Latinx,Drug,79.0,201,118748,107416
Adult prisoners,2019,San Benito,Male,Latinx,Drug,6.0,21,12245,107416
Adult prisoners,2019,San Bernardino,Male,Latinx,Drug,148.0,990,364150,107416
Adult prisoners,2019,San Diego,Male,Latinx,Drug,152.0,611,366403,107416
Adult prisoners,2019,San Francisco,Male,Latinx,Drug,0.0,8,54550,107416
Adult prisoners,2019,San Joaquin,Male,Latinx,Drug,33.0,209,102784,107416
Adult prisoners,2019,San Luis Obispo,Male,Latinx,Drug,14.0,23,22670,107416
Adult prisoners,2019,San Mateo,Male,Latinx,Drug,10.0,88,72160,107416
Adult prisoners,2019,Santa Barbara,Male,Latinx,Drug,63.0,174,71741,107416
Adult prisoners,2019,Santa Clara,Male,Latinx,Drug,74.0,386,185967,107416
Adult prisoners,2019,Santa Cruz,Male,Latinx,Drug,10.0,60,31478,107416
Adult prisoners,2019,Shasta,Male,Latinx,Drug,5.0,10,5336,107416
Adult prisoners,2019,Sierra,Male,Latinx,Drug,0.0,0,102,107416
Adult prisoners,2019,Siskiyou,Male,Latinx,Drug,2.0,7,1680,107416
Adult prisoners,2019,Solano,Male,Latinx,Drug,0.0,51,38206,107416
Adult prisoners,2019,Sonoma,Male,Latinx,Drug,13.0,79,47042,107416
Adult prisoners,2019,Stanislaus,Male,Latinx,Drug,31.0,108,80695,107416
Adult prisoners,2019,Sutter,Male,Latinx,Drug,5.0,8,10667,107416
Adult prisoners,2019,Tehama,Male,Latinx,Drug,4.0,7,5132,107416
Adult prisoners,2019,Trinity,Male,Latinx,Drug,0.0,4,339,107416
Adult prisoners,2019,Tulare,Male,Latinx,Drug,40.0,409,95467,107416
Adult prisoners,2019,Tuolumne,Male,Latinx,Drug,7.0,15,2619,107416
Adult prisoners,2019,Ventura,Male,Latinx,Drug,60.0,325,122508,107416
Adult prisoners,2019,Yolo,Male,Latinx,Drug,21.0,44,23024,107416
Adult prisoners,2019,Yuba,Male,Latinx,Drug,0.0,24,6493,107416
Adult prisoners,2019,Unknown,Male,Latinx,Drug,82.0,0,0,107416
Adult prisoners,2019,Alameda,Male,Latinx,Property,23.0,576,137234,107416
Adult prisoners,2019,Alpine,Male,Latinx,Property,0.0,0,34,107416
Adult prisoners,2019,Amador,Male,Latinx,Property,2.0,5,2751,107416
Adult prisoners,2019,Butte,Male,Latinx,Property,11.0,38,11623,107416
Adult prisoners,2019,Calaveras,Male,Latinx,Property,1.0,2,1758,107416
Adult prisoners,2019,Colusa,Male,Latinx,Property,6.0,8,4318,107416
Adult prisoners,2019,Contra Costa,Male,Latinx,Property,17.0,495,99851,107416
Adult prisoners,2019,Del Norte,Male,Latinx,Property,1.0,0,2633,107416
Adult prisoners,2019,El Dorado,Male,Latinx,Property,9.0,19,8446,107416
Adult prisoners,2019,Fresno,Male,Latinx,Property,218.0,550,173726,107416
Adult prisoners,2019,Glenn,Male,Latinx,Property,5.0,10,3958,107416
Adult prisoners,2019,Humboldt,Male,Latinx,Property,0.0,5,4944,107416
Adult prisoners,2019,Imperial,Male,Latinx,Property,28.0,136,48123,107416
Adult prisoners,2019,Inyo,Male,Latinx,Property,0.0,6,1286,107416
Adult prisoners,2019,Kern,Male,Latinx,Property,265.0,920,159641,107416
Adult prisoners,2019,Kings,Male,Latinx,Property,50.0,97,28417,107416
Adult prisoners,2019,Lake,Male,Latinx,Property,4.0,14,4141,107416
Adult prisoners,2019,Lassen,Male,Latinx,Property,1.0,7,3297,107416
Adult prisoners,2019,Los Angeles,Male,Latinx,Property,1666.0,"6,787",1746879,107416
Adult prisoners,2019,Madera,Male,Latinx,Property,26.0,97,29182,107416
Adult prisoners,2019,Marin,Male,Latinx,Property,4.0,56,16617,107416
Adult prisoners,2019,Mariposa,Male,Latinx,Property,1.0,1,635,107416
Adult prisoners,2019,Mendocino,Male,Latinx,Property,4.0,20,7474,107416
Adult prisoners,2019,Merced,Male,Latinx,Property,37.0,185,52556,107416
Adult prisoners,2019,Modoc,Male,Latinx,Property,0.0,1,508,107416
Adult prisoners,2019,Mono,Male,Latinx,Property,0.0,5,1376,107416
Adult prisoners,2019,Monterey,Male,Latinx,Property,58.0,274,88339,107416
Adult prisoners,2019,Napa,Male,Latinx,Property,4.0,38,17662,107416
Adult prisoners,2019,Nevada,Male,Latinx,Property,0.0,6,3348,107416
Adult prisoners,2019,Orange,Male,Latinx,Property,264.0,"1,508",386699,107416
Adult prisoners,2019,Placer,Male,Latinx,Property,12.0,57,17924,107416
Adult prisoners,2019,Plumas,Male,Latinx,Property,0.0,0,577,107416
Adult prisoners,2019,Riverside,Male,Latinx,Property,377.0,"1,310",378823,107416
Adult prisoners,2019,Sacramento,Male,Latinx,Property,84.0,353,118748,107416
Adult prisoners,2019,San Benito,Male,Latinx,Property,4.0,25,12245,107416
Adult prisoners,2019,San Bernardino,Male,Latinx,Property,286.0,"2,347",364150,107416
Adult prisoners,2019,San Diego,Male,Latinx,Property,356.0,"1,116",366403,107416
Adult prisoners,2019,San Francisco,Male,Latinx,Property,3.0,5,54550,107416
Adult prisoners,2019,San Joaquin,Male,Latinx,Property,73.0,318,102784,107416
Adult prisoners,2019,San Luis Obispo,Male,Latinx,Property,20.0,59,22670,107416
Adult prisoners,2019,San Mateo,Male,Latinx,Property,44.0,210,72160,107416
Adult prisoners,2019,Santa Barbara,Male,Latinx,Property,56.0,247,71741,107416
Adult prisoners,2019,Santa Clara,Male,Latinx,Property,159.0,828,185967,107416
Adult prisoners,2019,Santa Cruz,Male,Latinx,Property,20.0,111,31478,107416
Adult prisoners,2019,Shasta,Male,Latinx,Property,9.0,31,5336,107416
Adult prisoners,2019,Sierra,Male,Latinx,Property,0.0,0,102,107416
Adult prisoners,2019,Siskiyou,Male,Latinx,Property,2.0,2,1680,107416
Adult prisoners,2019,Solano,Male,Latinx,Property,7.0,103,38206,107416
Adult prisoners,2019,Sonoma,Male,Latinx,Property,18.0,104,47042,107416
Adult prisoners,2019,Stanislaus,Male,Latinx,Property,68.0,252,80695,107416
Adult prisoners,2019,Sutter,Male,Latinx,Property,8.0,31,10667,107416
Adult prisoners,2019,Tehama,Male,Latinx,Property,6.0,14,5132,107416
Adult prisoners,2019,Trinity,Male,Latinx,Property,1.0,0,339,107416
Adult prisoners,2019,Tulare,Male,Latinx,Property,95.0,601,95467,107416
Adult prisoners,2019,Tuolumne,Male,Latinx,Property,5.0,9,2619,107416
Adult prisoners,2019,Ventura,Male,Latinx,Property,92.0,502,122508,107416
Adult prisoners,2019,Yolo,Male,Latinx,Property,29.0,87,23024,107416
Adult prisoners,2019,Yuba,Male,Latinx,Property,5.0,18,6493,107416
Adult prisoners,2019,Unknown,Male,Latinx,Property,0.0,0,0,107416
Adult prisoners,2019,Alameda,Male,Latinx,PublicOrder,15.0,575,137234,107416
Adult prisoners,2019,Alpine,Male,Latinx,PublicOrder,0.0,0,34,107416
Adult prisoners,2019,Amador,Male,Latinx,PublicOrder,4.0,13,2751,107416
Adult prisoners,2019,Butte,Male,Latinx,PublicOrder,20.0,93,11623,107416
Adult prisoners,2019,Calaveras,Male,Latinx,PublicOrder,1.0,11,1758,107416
Adult prisoners,2019,Colusa,Male,Latinx,PublicOrder,6.0,47,4318,107416
Adult prisoners,2019,Contra Costa,Male,Latinx,PublicOrder,15.0,540,99851,107416
