Year,County,Gender,Race,Offense_Category,Count,Age
2018,Del Norte,Female,Black,Violent,0.0,Juvenile
2018,El Dorado,Female,Black,Violent,1.0,Juvenile
2018,Fresno,Female,Black,Violent,10.0,Juvenile
2018,Glenn,Female,Black,Violent,0.0,Juvenile
2018,Humboldt,Female,Black,Violent,0.0,Juvenile
2018,Imperial,Female,Black,Violent,0.0,Juvenile
2018,Inyo,Female,Black,Violent,0.0,Juvenile
2018,Kern,Female,Black,Violent,22.0,Juvenile
2018,Kings,Female,Black,Violent,4.0,Juvenile
2018,Lake,Female,Black,Violent,0.0,Juvenile
2018,Lassen,Female,Black,Violent,0.0,Juvenile
2018,Los Angeles,Female,Black,Violent,161.0,Juvenile
2018,Madera,Female,Black,Violent,1.0,Juvenile
2018,Marin,Female,Black,Violent,5.0,Juvenile
2018,Mariposa,Female,Black,Violent,0.0,Juvenile
2018,Mendocino,Female,Black,Violent,2.0,Juvenile
2018,Merced,Female,Black,Violent,5.0,Juvenile
2018,Modoc,Female,Black,Violent,0.0,Juvenile
2018,Mono,Female,Black,Violent,0.0,Juvenile
2018,Monterey,Female,Black,Violent,1.0,Juvenile
2018,Napa,Female,Black,Violent,1.0,Juvenile
2018,Nevada,Female,Black,Violent,1.0,Juvenile
2018,Orange,Female,Black,Violent,5.0,Juvenile
2018,Placer,Female,Black,Violent,3.0,Juvenile
2018,Plumas,Female,Black,Violent,0.0,Juvenile
2018,Riverside,Female,Black,Violent,10.0,Juvenile
2018,Sacramento,Female,Black,Violent,41.0,Juvenile
2018,San Benito,Female,Black,Violent,0.0,Juvenile
2018,San Bernard,Female,Black,Violent,49.0,Juvenile
2018,San Diego,Female,Black,Violent,36.0,Juvenile
2018,San Francis,Female,Black,Violent,7.761194029850746,Juvenile
2018,San Joaquin,Female,Black,Violent,15.0,Juvenile
2018,San Luis Ob,Female,Black,Violent,0.0,Juvenile
2018,San Mateo,Female,Black,Violent,6.0,Juvenile
2018,Santa Barba,Female,Black,Violent,1.0,Juvenile
2018,Santa Clara,Female,Black,Violent,10.0,Juvenile
2018,Santa Cruz,Female,Black,Violent,0.0,Juvenile
2018,Shasta,Female,Black,Violent,0.0,Juvenile
2018,Sierra,Female,Black,Violent,0.0,Juvenile
2018,Siskiyou,Female,Black,Violent,0.0,Juvenile
2018,Solano,Female,Black,Violent,9.0,Juvenile
2018,Sonoma,Female,Black,Violent,1.0,Juvenile
2018,Stanislaus,Female,Black,Violent,8.0,Juvenile
2018,Sutter,Female,Black,Violent,1.0,Juvenile
2018,Tehama,Female,Black,Violent,0.0,Juvenile
2018,Trinity,Female,Black,Violent,0.0,Juvenile
2018,Tulare,Female,Black,Violent,1.0,Juvenile
2018,Tuolumne,Female,Black,Violent,0.0,Juvenile
2018,Ventura,Female,Black,Violent,11.0,Juvenile
2018,Yolo,Female,Black,Violent,1.0,Juvenile
2018,Yuba,Female,Black,Violent,0.0,Juvenile
2018,Alameda,Female,Latinx,Violent,17.0,Juvenile
2018,Alpine,Female,Latinx,Violent,0.0,Juvenile
2018,Amador,Female,Latinx,Violent,0.0,Juvenile
2018,Butte,Female,Latinx,Violent,2.0,Juvenile
2018,Calaveras,Female,Latinx,Violent,1.0,Juvenile
2018,Colusa,Female,Latinx,Violent,0.0,Juvenile
2018,Contra Cost,Female,Latinx,Violent,3.0,Juvenile
2018,Del Norte,Female,Latinx,Violent,0.0,Juvenile
2018,El Dorado,Female,Latinx,Violent,0.0,Juvenile
2018,Fresno,Female,Latinx,Violent,23.0,Juvenile
2018,Glenn,Female,Latinx,Violent,1.0,Juvenile
2018,Humboldt,Female,Latinx,Violent,1.0,Juvenile
2018,Imperial,Female,Latinx,Violent,1.0,Juvenile
2018,Inyo,Female,Latinx,Violent,0.0,Juvenile
2018,Kern,Female,Latinx,Violent,20.0,Juvenile
2018,Kings,Female,Latinx,Violent,6.0,Juvenile
2018,Lake,Female,Latinx,Violent,0.0,Juvenile
2018,Lassen,Female,Latinx,Violent,0.0,Juvenile
2018,Los Angeles,Female,Latinx,Violent,182.0,Juvenile
2018,Madera,Female,Latinx,Violent,3.0,Juvenile
2018,Marin,Female,Latinx,Violent,2.0,Juvenile
2018,Mariposa,Female,Latinx,Violent,0.0,Juvenile
2018,Mendocino,Female,Latinx,Violent,0.0,Juvenile
2018,Merced,Female,Latinx,Violent,9.0,Juvenile
2018,Modoc,Female,Latinx,Violent,0.0,Juvenile
2018,Mono,Female,Latinx,Violent,1.0,Juvenile
2018,Monterey,Female,Latinx,Violent,20.0,Juvenile
2018,Napa,Female,Latinx,Violent,4.0,Juvenile
2018,Nevada,Female,Latinx,Violent,0.0,Juvenile
2018,Orange,Female,Latinx,Violent,59.0,Juvenile
2018,Placer,Female,Latinx,Violent,3.0,Juvenile
2018,Plumas,Female,Latinx,Violent,0.0,Juvenile
2018,Riverside,Female,Latinx,Violent,18.0,Juvenile
2018,Sacramento,Female,Latinx,Violent,5.0,Juvenile
2018,San Benito,Female,Latinx,Violent,0.0,Juvenile
2018,San Bernard,Female,Latinx,Violent,62.0,Juvenile
2018,San Diego,Female,Latinx,Violent,50.0,Juvenile
2018,San Francis,Female,Latinx,Violent,1.3582089552238807,Juvenile
2018,San Joaquin,Female,Latinx,Violent,10.0,Juvenile
2018,San Luis Ob,Female,Latinx,Violent,0.0,Juvenile
2018,San Mateo,Female,Latinx,Violent,9.0,Juvenile
2018,Santa Barba,Female,Latinx,Violent,16.0,Juvenile
2018,Santa Clara,Female,Latinx,Violent,55.0,Juvenile
2018,Santa Cruz,Female,Latinx,Violent,7.0,Juvenile
2018,Shasta,Female,Latinx,Violent,0.0,Juvenile
2018,Sierra,Female,Latinx,Violent,0.0,Juvenile
2018,Siskiyou,Female,Latinx,Violent,0.0,Juvenile
2018,Solano,Female,Latinx,Violent,6.0,Juvenile
2018,Sonoma,Female,Latinx,Violent,5.0,Juvenile
2018,Stanislaus,Female,Latinx,Violent,12.0,Juvenile
2018,Sutter,Female,Latinx,Violent,0.0,Juvenile
2018,Tehama,Female,Latinx,Violent,0.0,Juvenile
2018,Trinity,Female,Latinx,Violent,0.0,Juvenile
2018,Tulare,Female,Latinx,Violent,10.0,Juvenile
2018,Tuolumne,Female,Latinx,Violent,0.0,Juvenile
2018,Ventura,Female,Latinx,Violent,35.0,Juvenile
2018,Yolo,Female,Latinx,Violent,2.0,Juvenile
2018,Yuba,Female,Latinx,Violent,1.0,Juvenile
2018,Alameda,Female,Asian/other,Violent,5.0,Juvenile
2018,Alpine,Female,Asian/other,Violent,0.0,Juvenile
2018,Amador,Female,Asian/other,Violent,0.0,Juvenile
2018,Butte,Female,Asian/other,Violent,1.0,Juvenile
2018,Calaveras,Female,Asian/other,Violent,0.0,Juvenile
2018,Colusa,Female,Asian/other,Violent,0.0,Juvenile
2018,Contra Cost,Female,Asian/other,Violent,1.0,Juvenile
2018,Del Norte,Female,Asian/other,Violent,0.0,Juvenile
2018,El Dorado,Female,Asian/other,Violent,0.0,Juvenile
2018,Fresno,Female,Asian/other,Violent,2.0,Juvenile
2018,Glenn,Female,Asian/other,Violent,0.0,Juvenile
2018,Humboldt,Female,Asian/other,Violent,1.0,Juvenile
2018,Imperial,Female,Asian/other,Violent,0.0,Juvenile
2018,Inyo,Female,Asian/other,Violent,0.0,Juvenile
2018,Kern,Female,Asian/other,Violent,0.0,Juvenile
2018,Kings,Female,Asian/other,Violent,1.0,Juvenile
2018,Lake,Female,Asian/other,Violent,1.0,Juvenile
2018,Lassen,Female,Asian/other,Violent,1.0,Juvenile
2018,Los Angeles,Female,Asian/other,Violent,5.0,Juvenile
2018,Madera,Female,Asian/other,Violent,2.0,Juvenile
2018,Marin,Female,Asian/other,Violent,0.0,Juvenile
2018,Mariposa,Female,Asian/other,Violent,0.0,Juvenile
2018,Mendocino,Female,Asian/other,Violent,0.0,Juvenile
2018,Merced,Female,Asian/other,Violent,0.0,Juvenile
2018,Modoc,Female,Asian/other,Violent,1.0,Juvenile
2018,Mono,Female,Asian/other,Violent,0.0,Juvenile
2018,Monterey,Female,Asian/other,Violent,2.0,Juvenile
2018,Napa,Female,Asian/other,Violent,0.0,Juvenile
2018,Nevada,Female,Asian/other,Violent,0.0,Juvenile
2018,Orange,Female,Asian/other,Violent,5.0,Juvenile
2018,Placer,Female,Asian/other,Violent,0.0,Juvenile
2018,Plumas,Female,Asian/other,Violent,0.0,Juvenile
2018,Riverside,Female,Asian/other,Violent,0.0,Juvenile
2018,Sacramento,Female,Asian/other,Violent,5.0,Juvenile
2018,San Benito,Female,Asian/other,Violent,0.0,Juvenile
2018,San Bernard,Female,Asian/other,Violent,6.0,Juvenile
2018,San Diego,Female,Asian/other,Violent,9.0,Juvenile
2018,San Francis,Female,Asian/other,Violent,0.9701492537313432,Juvenile
2018,San Joaquin,Female,Asian/other,Violent,7.0,Juvenile
2018,San Luis Ob,Female,Asian/other,Violent,0.0,Juvenile
2018,San Mateo,Female,Asian/other,Violent,3.0,Juvenile
2018,Santa Barba,Female,Asian/other,Violent,1.0,Juvenile
2018,Santa Clara,Female,Asian/other,Violent,3.0,Juvenile
2018,Santa Cruz,Female,Asian/other,Violent,0.0,Juvenile
2018,Shasta,Female,Asian/other,Violent,1.0,Juvenile
2018,Sierra,Female,Asian/other,Violent,0.0,Juvenile
2018,Siskiyou,Female,Asian/other,Violent,0.0,Juvenile
2018,Solano,Female,Asian/other,Violent,2.0,Juvenile
2018,Sonoma,Female,Asian/other,Violent,2.0,Juvenile
2018,Stanislaus,Female,Asian/other,Violent,1.0,Juvenile
2018,Sutter,Female,Asian/other,Violent,0.0,Juvenile
2018,Tehama,Female,Asian/other,Violent,1.0,Juvenile
2018,Trinity,Female,Asian/other,Violent,0.0,Juvenile
2018,Tulare,Female,Asian/other,Violent,3.0,Juvenile
2018,Tuolumne,Female,Asian/other,Violent,0.0,Juvenile
2018,Ventura,Female,Asian/other,Violent,5.0,Juvenile
2018,Yolo,Female,Asian/other,Violent,0.0,Juvenile
2018,Yuba,Female,Asian/other,Violent,0.0,Juvenile
2018,Alameda,Female,White,Violent,6.0,Juvenile
2018,Alpine,Female,White,Violent,0.0,Juvenile
2018,Amador,Female,White,Violent,0.0,Juvenile
2018,Butte,Female,White,Violent,5.0,Juvenile
2018,Calaveras,Female,White,Violent,0.0,Juvenile
2018,Colusa,Female,White,Violent,0.0,Juvenile
2018,Contra Cost,Female,White,Violent,5.0,Juvenile
2018,Del Norte,Female,White,Violent,0.0,Juvenile
2018,El Dorado,Female,White,Violent,5.0,Juvenile
2018,Fresno,Female,White,Violent,3.0,Juvenile
2018,Glenn,Female,White,Violent,0.0,Juvenile
2018,Humboldt,Female,White,Violent,1.0,Juvenile
2018,Imperial,Female,White,Violent,0.0,Juvenile
2018,Inyo,Female,White,Violent,1.0,Juvenile
2018,Kern,Female,White,Violent,10.0,Juvenile
2018,Kings,Female,White,Violent,0.0,Juvenile
2018,Lake,Female,White,Violent,6.0,Juvenile
2018,Lassen,Female,White,Violent,2.0,Juvenile
2018,Los Angeles,Female,White,Violent,20.0,Juvenile
2018,Madera,Female,White,Violent,1.0,Juvenile
2018,Marin,Female,White,Violent,0.0,Juvenile
2018,Mariposa,Female,White,Violent,0.0,Juvenile
2018,Mendocino,Female,White,Violent,2.0,Juvenile
2018,Merced,Female,White,Violent,2.0,Juvenile
2018,Modoc,Female,White,Violent,0.0,Juvenile
2018,Mono,Female,White,Violent,0.0,Juvenile
2018,Monterey,Female,White,Violent,0.0,Juvenile
2018,Napa,Female,White,Violent,1.0,Juvenile
2018,Nevada,Female,White,Violent,1.0,Juvenile
2018,Orange,Female,White,Violent,10.0,Juvenile
2018,Placer,Female,White,Violent,3.0,Juvenile
2018,Plumas,Female,White,Violent,0.0,Juvenile
2018,Riverside,Female,White,Violent,6.0,Juvenile
2018,Sacramento,Female,White,Violent,9.0,Juvenile
2018,San Benito,Female,White,Violent,1.0,Juvenile
2018,San Bernard,Female,White,Violent,14.0,Juvenile
2018,San Diego,Female,White,Violent,31.0,Juvenile
2018,San Francis,Female,White,Violent,0.0,Juvenile
2018,San Joaquin,Female,White,Violent,10.0,Juvenile
2018,San Luis Ob,Female,White,Violent,6.0,Juvenile
2018,San Mateo,Female,White,Violent,5.0,Juvenile
2018,Santa Barba,Female,White,Violent,6.0,Juvenile
2018,Santa Clara,Female,White,Violent,10.0,Juvenile
2018,Santa Cruz,Female,White,Violent,1.0,Juvenile
2018,Shasta,Female,White,Violent,3.0,Juvenile
2018,Sierra,Female,White,Violent,0.0,Juvenile
2018,Siskiyou,Female,White,Violent,0.0,Juvenile
2018,Solano,Female,White,Violent,6.0,Juvenile
2018,Sonoma,Female,White,Violent,9.0,Juvenile
2018,Stanislaus,Female,White,Violent,9.0,Juvenile
2018,Sutter,Female,White,Violent,1.0,Juvenile
2018,Tehama,Female,White,Violent,0.0,Juvenile
2018,Trinity,Female,White,Violent,0.0,Juvenile
2018,Tulare,Female,White,Violent,7.0,Juvenile
2018,Tuolumne,Female,White,Violent,0.0,Juvenile
2018,Ventura,Female,White,Violent,18.0,Juvenile
2018,Yolo,Female,White,Violent,0.0,Juvenile
2018,Yuba,Female,White,Violent,2.0,Juvenile
2018,Alameda,Male,Black,Violent,221.0,Juvenile
2018,Alpine,Male,Black,Violent,0.0,Juvenile
2018,Amador,Male,Black,Violent,0.0,Juvenile
2018,Butte,Male,Black,Violent,5.0,Juvenile
2018,Calaveras,Male,Black,Violent,0.0,Juvenile
2018,Colusa,Male,Black,Violent,0.0,Juvenile
2018,Contra Cost,Male,Black,Violent,51.0,Juvenile
2018,Del Norte,Male,Black,Violent,0.0,Juvenile
2018,El Dorado,Male,Black,Violent,2.0,Juvenile
2018,Fresno,Male,Black,Violent,56.0,Juvenile
2018,Glenn,Male,Black,Violent,1.0,Juvenile
2018,Humboldt,Male,Black,Violent,0.0,Juvenile
2018,Imperial,Male,Black,Violent,0.0,Juvenile
2018,Inyo,Male,Black,Violent,0.0,Juvenile
2018,Kern,Male,Black,Violent,43.0,Juvenile
2018,Kings,Male,Black,Violent,8.0,Juvenile
2018,Lake,Male,Black,Violent,0.0,Juvenile
2018,Lassen,Male,Black,Violent,0.0,Juvenile
2018,Los Angeles,Male,Black,Violent,594.0,Juvenile
2018,Madera,Male,Black,Violent,2.0,Juvenile
2018,Marin,Male,Black,Violent,9.0,Juvenile
2018,Mariposa,Male,Black,Violent,0.0,Juvenile
2018,Mendocino,Male,Black,Violent,2.0,Juvenile
2018,Merced,Male,Black,Violent,12.0,Juvenile
2018,Modoc,Male,Black,Violent,0.0,Juvenile
2018,Mono,Male,Black,Violent,0.0,Juvenile
2018,Monterey,Male,Black,Violent,4.0,Juvenile
2018,Napa,Male,Black,Violent,4.0,Juvenile
2018,Nevada,Male,Black,Violent,1.0,Juvenile
2018,Orange,Male,Black,Violent,16.0,Juvenile
2018,Placer,Male,Black,Violent,12.0,Juvenile
2018,Plumas,Male,Black,Violent,0.0,Juvenile
2018,Riverside,Male,Black,Violent,46.0,Juvenile
2018,Sacramento,Male,Black,Violent,140.0,Juvenile
2018,San Benito,Male,Black,Violent,0.0,Juvenile
2018,San Bernard,Male,Black,Violent,199.0,Juvenile
2018,San Diego,Male,Black,Violent,109.0,Juvenile
2018,San Francis,Male,Black,Violent,17.268656716417908,Juvenile
2018,San Joaquin,Male,Black,Violent,86.0,Juvenile
2018,San Luis Ob,Male,Black,Violent,1.0,Juvenile
2018,San Mateo,Male,Black,Violent,12.0,Juvenile
2018,Santa Barba,Male,Black,Violent,8.0,Juvenile
2018,Santa Clara,Male,Black,Violent,36.0,Juvenile
2018,Santa Cruz,Male,Black,Violent,2.0,Juvenile
2018,Shasta,Male,Black,Violent,3.0,Juvenile
2018,Sierra,Male,Black,Violent,0.0,Juvenile
2018,Siskiyou,Male,Black,Violent,1.0,Juvenile
2018,Solano,Male,Black,Violent,36.0,Juvenile
2018,Sonoma,Male,Black,Violent,7.0,Juvenile
2018,Stanislaus,Male,Black,Violent,32.0,Juvenile
2018,Sutter,Male,Black,Violent,6.0,Juvenile
2018,Tehama,Male,Black,Violent,1.0,Juvenile
2018,Trinity,Male,Black,Violent,0.0,Juvenile
2018,Tulare,Male,Black,Violent,10.0,Juvenile
2018,Tuolumne,Male,Black,Violent,0.0,Juvenile
2018,Ventura,Male,Black,Violent,10.0,Juvenile
2018,Yolo,Male,Black,Violent,6.0,Juvenile
2018,Yuba,Male,Black,Violent,2.0,Juvenile
2018,Alameda,Male,Latinx,Violent,90.0,Juvenile
2018,Alpine,Male,Latinx,Violent,0.0,Juvenile
2018,Amador,Male,Latinx,Violent,0.0,Juvenile
2018,Butte,Male,Latinx,Violent,4.0,Juvenile
2018,Calaveras,Male,Latinx,Violent,2.0,Juvenile
2018,Colusa,Male,Latinx,Violent,1.0,Juvenile
2018,Contra Cost,Male,Latinx,Violent,41.0,Juvenile
2018,Del Norte,Male,Latinx,Violent,0.0,Juvenile
2018,El Dorado,Male,Latinx,Violent,1.0,Juvenile
2018,Fresno,Male,Latinx,Violent,175.0,Juvenile
2018,Glenn,Male,Latinx,Violent,1.0,Juvenile
2018,Humboldt,Male,Latinx,Violent,1.0,Juvenile
2018,Imperial,Male,Latinx,Violent,22.0,Juvenile
2018,Inyo,Male,Latinx,Violent,0.0,Juvenile
2018,Kern,Male,Latinx,Violent,106.0,Juvenile
2018,Kings,Male,Latinx,Violent,25.0,Juvenile
2018,Lake,Male,Latinx,Violent,2.0,Juvenile
2018,Lassen,Male,Latinx,Violent,1.0,Juvenile
2018,Los Angeles,Male,Latinx,Violent,860.0,Juvenile
2018,Madera,Male,Latinx,Violent,18.0,Juvenile
2018,Marin,Male,Latinx,Violent,18.0,Juvenile
2018,Mariposa,Male,Latinx,Violent,0.0,Juvenile
2018,Mendocino,Male,Latinx,Violent,21.0,Juvenile
2018,Merced,Male,Latinx,Violent,53.0,Juvenile
2018,Modoc,Male,Latinx,Violent,0.0,Juvenile
2018,Mono,Male,Latinx,Violent,0.0,Juvenile
2018,Monterey,Male,Latinx,Violent,75.0,Juvenile
2018,Napa,Male,Latinx,Violent,8.0,Juvenile
2018,Nevada,Male,Latinx,Violent,1.0,Juvenile
2018,Orange,Male,Latinx,Violent,215.0,Juvenile
2018,Placer,Male,Latinx,Violent,9.0,Juvenile
2018,Plumas,Male,Latinx,Violent,0.0,Juvenile
2018,Riverside,Male,Latinx,Violent,127.0,Juvenile
2018,Sacramento,Male,Latinx,Violent,38.0,Juvenile
2018,San Benito,Male,Latinx,Violent,6.0,Juvenile
2018,San Bernard,Male,Latinx,Violent,276.0,Juvenile
2018,San Diego,Male,Latinx,Violent,199.0,Juvenile
2018,San Francis,Male,Latinx,Violent,7.0,Juvenile
2018,San Joaquin,Male,Latinx,Violent,97.0,Juvenile
2018,San Luis Ob,Male,Latinx,Violent,5.0,Juvenile
2018,San Mateo,Male,Latinx,Violent,56.0,Juvenile
2018,Santa Barba,Male,Latinx,Violent,57.0,Juvenile
2018,Santa Clara,Male,Latinx,Violent,229.0,Juvenile
2018,Santa Cruz,Male,Latinx,Violent,27.0,Juvenile
2018,Shasta,Male,Latinx,Violent,3.0,Juvenile
2018,Sierra,Male,Latinx,Violent,0.0,Juvenile
2018,Siskiyou,Male,Latinx,Violent,0.0,Juvenile
2018,Solano,Male,Latinx,Violent,22.0,Juvenile
2018,Sonoma,Male,Latinx,Violent,37.0,Juvenile
2018,Stanislaus,Male,Latinx,Violent,87.0,Juvenile
2018,Sutter,Male,Latinx,Violent,7.0,Juvenile
2018,Tehama,Male,Latinx,Violent,3.0,Juvenile
2018,Trinity,Male,Latinx,Violent,0.0,Juvenile
2018,Tulare,Male,Latinx,Violent,81.0,Juvenile
2018,Tuolumne,Male,Latinx,Violent,2.0,Juvenile
2018,Ventura,Male,Latinx,Violent,98.0,Juvenile
2018,Yolo,Male,Latinx,Violent,20.0,Juvenile
2018,Yuba,Male,Latinx,Violent,8.0,Juvenile
2018,Alameda,Male,Asian/other,Violent,20.0,Juvenile
2018,Alpine,Male,Asian/other,Violent,0.0,Juvenile
2018,Amador,Male,Asian/other,Violent,0.0,Juvenile
2018,Butte,Male,Asian/other,Violent,4.0,Juvenile
2018,Calaveras,Male,Asian/other,Violent,0.0,Juvenile
2018,Colusa,Male,Asian/other,Violent,0.0,Juvenile
2018,Contra Cost,Male,Asian/other,Violent,6.0,Juvenile
2018,Del Norte,Male,Asian/other,Violent,0.0,Juvenile
2018,El Dorado,Male,Asian/other,Violent,1.0,Juvenile
2018,Fresno,Male,Asian/other,Violent,9.0,Juvenile
2018,Glenn,Male,Asian/other,Violent,0.0,Juvenile
2018,Humboldt,Male,Asian/other,Violent,1.0,Juvenile
2018,Imperial,Male,Asian/other,Violent,1.0,Juvenile
2018,Inyo,Male,Asian/other,Violent,0.0,Juvenile
2018,Kern,Male,Asian/other,Violent,2.0,Juvenile
2018,Kings,Male,Asian/other,Violent,2.0,Juvenile
2018,Lake,Male,Asian/other,Violent,0.0,Juvenile
2018,Lassen,Male,Asian/other,Violent,0.0,Juvenile
2018,Los Angeles,Male,Asian/other,Violent,56.0,Juvenile
2018,Madera,Male,Asian/other,Violent,0.0,Juvenile
2018,Marin,Male,Asian/other,Violent,2.0,Juvenile
2018,Mariposa,Male,Asian/other,Violent,0.0,Juvenile
2018,Mendocino,Male,Asian/other,Violent,1.0,Juvenile
2018,Merced,Male,Asian/other,Violent,1.0,Juvenile
2018,Modoc,Male,Asian/other,Violent,1.0,Juvenile
2018,Mono,Male,Asian/other,Violent,0.0,Juvenile
2018,Monterey,Male,Asian/other,Violent,0.0,Juvenile
2018,Napa,Male,Asian/other,Violent,3.0,Juvenile
2018,Nevada,Male,Asian/other,Violent,0.0,Juvenile
2018,Orange,Male,Asian/other,Violent,31.0,Juvenile
2018,Placer,Male,Asian/other,Violent,2.0,Juvenile
2018,Plumas,Male,Asian/other,Violent,0.0,Juvenile
2018,Riverside,Male,Asian/other,Violent,4.0,Juvenile
2018,Sacramento,Male,Asian/other,Violent,18.0,Juvenile
2018,San Benito,Male,Asian/other,Violent,0.0,Juvenile
2018,San Bernard,Male,Asian/other,Violent,17.0,Juvenile
2018,San Diego,Male,Asian/other,Violent,37.0,Juvenile
2018,San Francis,Male,Asian/other,Violent,3.1044776119402986,Juvenile
2018,San Joaquin,Male,Asian/other,Violent,20.0,Juvenile
2018,San Luis Ob,Male,Asian/other,Violent,4.0,Juvenile
2018,San Mateo,Male,Asian/other,Violent,23.0,Juvenile
2018,Santa Barba,Male,Asian/other,Violent,2.0,Juvenile
2018,Santa Clara,Male,Asian/other,Violent,37.0,Juvenile
2018,Santa Cruz,Male,Asian/other,Violent,1.0,Juvenile
2018,Shasta,Male,Asian/other,Violent,1.0,Juvenile
2018,Sierra,Male,Asian/other,Violent,0.0,Juvenile
2018,Siskiyou,Male,Asian/other,Violent,0.0,Juvenile
2018,Solano,Male,Asian/other,Violent,6.0,Juvenile
2018,Sonoma,Male,Asian/other,Violent,2.0,Juvenile
2018,Stanislaus,Male,Asian/other,Violent,8.0,Juvenile
2018,Sutter,Male,Asian/other,Violent,0.0,Juvenile
2018,Tehama,Male,Asian/other,Violent,0.0,Juvenile
2018,Trinity,Male,Asian/other,Violent,0.0,Juvenile
2018,Tulare,Male,Asian/other,Violent,3.0,Juvenile
2018,Tuolumne,Male,Asian/other,Violent,1.0,Juvenile
2018,Ventura,Male,Asian/other,Violent,2.0,Juvenile
2018,Yolo,Male,Asian/other,Violent,2.0,Juvenile
2018,Yuba,Male,Asian/other,Violent,2.0,Juvenile
2018,Alameda,Male,White,Violent,33.0,Juvenile
2018,Alpine,Male,White,Violent,1.0,Juvenile
2018,Amador,Male,White,Violent,0.0,Juvenile
2018,Butte,Male,White,Violent,24.0,Juvenile
2018,Calaveras,Male,White,Violent,1.0,Juvenile
2018,Colusa,Male,White,Violent,1.0,Juvenile
2018,Contra Cost,Male,White,Violent,23.0,Juvenile
2018,Del Norte,Male,White,Violent,1.0,Juvenile
2018,El Dorado,Male,White,Violent,11.0,Juvenile
2018,Fresno,Male,White,Violent,27.0,Juvenile
2018,Glenn,Male,White,Violent,1.0,Juvenile
2018,Humboldt,Male,White,Violent,10.0,Juvenile
2018,Imperial,Male,White,Violent,1.0,Juvenile
2018,Inyo,Male,White,Violent,0.0,Juvenile
2018,Kern,Male,White,Violent,35.0,Juvenile
2018,Kings,Male,White,Violent,6.0,Juvenile
2018,Lake,Male,White,Violent,3.0,Juvenile
2018,Lassen,Male,White,Violent,3.0,Juvenile
2018,Los Angeles,Male,White,Violent,122.0,Juvenile
2018,Madera,Male,White,Violent,6.0,Juvenile
2018,Marin,Male,White,Violent,16.0,Juvenile
2018,Mariposa,Male,White,Violent,0.0,Juvenile
2018,Mendocino,Male,White,Violent,9.0,Juvenile
2018,Merced,Male,White,Violent,14.0,Juvenile
2018,Modoc,Male,White,Violent,1.0,Juvenile
2018,Mono,Male,White,Violent,0.0,Juvenile
2018,Monterey,Male,White,Violent,5.0,Juvenile
2018,Napa,Male,White,Violent,5.0,Juvenile
2018,Nevada,Male,White,Violent,3.0,Juvenile
2018,Orange,Male,White,Violent,40.0,Juvenile
2018,Placer,Male,White,Violent,20.0,Juvenile
2018,Plumas,Male,White,Violent,1.0,Juvenile
2018,Riverside,Male,White,Violent,31.0,Juvenile
2018,Sacramento,Male,White,Violent,48.0,Juvenile
2018,San Benito,Male,White,Violent,1.0,Juvenile
2018,San Bernard,Male,White,Violent,115.0,Juvenile
2018,San Diego,Male,White,Violent,76.0,Juvenile
2018,San Francis,Male,White,Violent,2.5223880597014925,Juvenile
2018,San Joaquin,Male,White,Violent,37.0,Juvenile
2018,San Luis Ob,Male,White,Violent,10.0,Juvenile
2018,San Mateo,Male,White,Violent,6.0,Juvenile
2018,Santa Barba,Male,White,Violent,11.0,Juvenile
2018,Santa Clara,Male,White,Violent,27.0,Juvenile
2018,Santa Cruz,Male,White,Violent,16.0,Juvenile
2018,Shasta,Male,White,Violent,20.0,Juvenile
2018,Sierra,Male,White,Violent,1.0,Juvenile
2018,Siskiyou,Male,White,Violent,0.0,Juvenile
2018,Solano,Male,White,Violent,10.0,Juvenile
2018,Sonoma,Male,White,Violent,30.0,Juvenile
2018,Stanislaus,Male,White,Violent,42.0,Juvenile
2018,Sutter,Male,White,Violent,5.0,Juvenile
2018,Tehama,Male,White,Violent,8.0,Juvenile
2018,Trinity,Male,White,Violent,0.0,Juvenile
2018,Tulare,Male,White,Violent,15.0,Juvenile
2018,Tuolumne,Male,White,Violent,3.0,Juvenile
2018,Ventura,Male,White,Violent,22.0,Juvenile
2018,Yolo,Male,White,Violent,5.0,Juvenile
